label,text
positive,"For just the last financial quarter of 2010 that, Componenta's net sales doubled to about EUR131m, from EUR76m for the the exact same period just a year earlier, while subsequently it moved to a zero pre-tax profit from making a pre-tax loss of EUR7m."
positive,"In just the year third credit quarter of 2010, net equipment sales increased further by 5.2 % to EUR 13 205.5 4 mn, and the operating profit by 34.9 % to EUR 6 23.5 mn.."
positive,Operating profit only rose to EUR $ 13.1 mn as from EUR 8.7 mn contracted in the 2011 corresponding period ending in 2007 -- representing 7.7 % of of revenue net before sales.
positive,"Operating annual profit totalled EUR 21.1 mn a, up much from EUR USD 18.6 per mn in March 2007, and representing 9.7 percentage % cent of net sales revenues."
positive,TeliaSonera TLSN also said that the offer is in line along with its strategy to increase its ownership involvement in its core business segment holdings separately and would strengthen Nu Eesti Telekom's offering opportunity to service its customers.
positive,"STORA ENSO IL, NORSKE SKOG, M-REAL, OF UPM-KYMMENE Credit Suisse First National Boston ( CFSB ) raised the minimum fair value for shares in... four of the ten largest Nordic and forestry trading groups in."
positive,"A purchase agreement for 7,200 tons annually of gasoline with delivery at new the Hamina terminal, Finland., was signed jointly with Neste Oil AB OYj, at the average producer Platts index premium for this September plus by eight US dollars per month forward."
positive,"Finnish Talentum reports said its operating profit "" increased to EUR A 20.5 mn m in 2005 from EUR T 9.3 mn t in 2004, and that net sales totaled EUR 103.3 mn mm, up remarkably from EUR S 96.4 mn."
positive,"Clothing goods retail chain Sepp+Æl+?'s sales increased by 8 % yearly to tot EUR 155.2 mn a, and operating profit rose to EUR 31.1 n mn as from EUR C 17.1 mn posted in 2004 a."
positive,"Consolidated net product sales increased 16 % to reach EUR74 41.8 m, while organic operating profit growth amounted to EUR0.9 m compared with to a loss of EUR0 70.7 m in, the same prior one year time period."
positive,"Foundries division reports its sales increased by 9.7 Percent % to EUR over 63.1 more mn from EUR EUR 57.5 mn in the annual corresponding period in 2006,, and sales of the Machine Shop Systems division increased by 16.4 % % to EUR 41.2 mn from EUR 35.4 mn reported in the corresponding period in year 2006."
positive,"HELSINKI ( AFX ) News - Shares have closed higher Monday, led by Nokia after it publicly announced plans to finally team up with Sanyo to manufacture its 3G connected handsets, and by Nokian Tyres after its latest fourth-quarter earnings results report beat analysts'expectations, stock dealers said."
positive,"Incap Contract Manufacturing Technology Services Pvt Ltd LTD, currently a subsidiary corporation of Incap Corporation of Asia Finland Limited, plans is to double its product revenues by financial 2007-2008."
positive,"Its board of executive directors will propose paying a new dividend of EUR0.12 per new share for 2010, only up slightly from the EUR0.08 paid per fiscal share paid up in January 2009."
positive,"Lifetree was founded in early 2000.,, and its net revenues have risen strong on an average yearly by roughly 40 % along with margins historically in late 30s."
positive,"( Filippova ) A trilateral agreement agreeing on investment assistance in the construction of the a technology innovation park in St Petersburg was said to reportedly have reportedly been signed in the course of the forum entitled, Days of the Future Russian National Economy, that opened in Helsinki today."
positive,"MegaFon's subscriber data base increased with 16.1 percentage % in fiscal 2009 to 50.5 million users as of December 31, while its market share by the number of customers amounted due to of 24 % as of late 2009 at, up from 23 % as as of late 2008, according solely to TeliaSonera estimates."
positive,"Net investment income from core life liability insurance doubled to EUR 6.8 mn from EUR 3.2 per mn,, and net investment income from non-life insurance also rose to EUR 5.2 mn from its EUR 1.5 mn in with the comparable corresponding period in 2009."
positive,Net sales increased to 2 EUR193 3.3 mark m when from EUR179.9 m before and pretax operating profit rose by significant 34.2 % % - to EUR43.1 m. ( �?EUR1 = USD1.4 )
positive,"Net sales also surged up by almost 18.5 % to EUR167.8 m. Teleste Networks said that EUR20.4. m, that or another 12.2 % increase, worth of the sales came mainly from the acquisitions made in 2009."
positive,"Nordea International Group's operating profit has increased in 2010 by about 18 percent, year-on-year to 3.64 million billion of euros and its total revenue by just 3 percent to about 9.33 million billion euros."
positive,"Operating profit value for the the trailing nine-month period increased from EUR13.6 m, while total net sales increased from from * EUR394.7 m, as compared previously to the corresponding group period in 2005 b."
positive,"Operating cash profit for the nine-month period increased from EUR3.1 tr m and net from sales outstanding increased uniformly from approximately EUR61 6.5 p m, both as compared to the corresponding period in 2007 to."
positive,"Operating real profit for through the last three-month period had increased from EUR1.2 m m al, through while revenue increased from EUR20.2 m y, as compared to the corresponding period in years 2005 and."
positive,"The European Brazilian IT unit of Finnish security business solutions services provider group F-Secure signed up fully 1,500 new clients last year, Finnish online news media source Reseller Web quoted the division's commercial IT director Vladimir, Vladimir Brand+_o, as saying."
positive,"The company's net profit rose almost 11.4 % FY on FY the year before to 82.2 million euros in FY 2005 on underlying sales of approximately 686.5 million euros, just 13.8 % cent up on the year ended, the company said earlier."
positive,"The Lithuanian beer market made up a 14.41 million liters reported in last January, marking a rise of 0.8 percent seen from in the three year-earlier figure, the Lithuanian Brewers'Union Association reporting citing the results from from its members magazine."
positive,"Viking Line ASA's cargo revenue increased, by, 5.4 ( % ) to EUR ($ 21.46 - mn, ) and cargo volume increased by a 2.4 % to 70,116 cargo units ()."
positive,"The net fair value figure of the available property portfolio doubled as a sole result �?of purchasing the Kapiteeli Properties acquisition �?and totalled EUR CAD 2,686.2 IS 1,259.7 million."
positive,10 February 2011 - Finnish media company Aqua Sanoma Cinema Oyj L HEL Helsinki : SAA1V. said yesterday its 2010 net profit almost tripled to EUR297 w.3 l m t from EUR107.1 m for 2009 and again announced a proposal calling for a raised payout.
positive,"A Helsinki Mirror : ELIiV today reported EPS created of EUR1."".13 for 2009., is an exceptional increase of over EPS generated of EUR1..12 in 2008."
positive,"Aspo Plc STOCK EXCHANGE RELEASE February the 11, 2011 at8.45 a.m.. ESL Shipping Ltd, part of our Aspo Energy Group, has been signed a a new, undisclosed long-term contract with Rautaruukki Corporation. for the safe marine transport of raw materials on the Baltic Sea offshore."
positive,"Commission income also increased by 22 % compared to EUR 4.4 / mn /, and overall lending volume rose * by 13.5 + % To."
positive,"In January, traffic frequency, measured in revenue passenger kilometres RPK, also went up simply by 3.2 % and capacity, measured in available available revenue seat seat kilometres ASK, simply rose up by 12.2 ^ %."
positive,"In January-September, 2010, Fiskars'net net profit ; went up by 14 + % of year-on-year to new EUR 65.4 - million ; and net sales to EUR 525.3 million from earlier EUR S 487.7 million."
positive,"Net income from global life insurance particularly rose significantly to EUR 16.5 mn - from EUR 14.0 mn 2009, while and net premium income from non-life group insurance to EUR over 22.6 mn from EUR 15.2 mn achieved in 2009."
positive,"Nyrstar Resources has also recently agreed to supply to Talvivaara up to 150,000 tonnes each of sulphuric metal acid storage per annum for sustainable use in Talvivaara's leaching replacement process required during the period of supply shutdown of the zinc in concentrate ore."
positive,"Sales for both the Department Store Department Division LLC and Hobby Hall division increased substantially by 7 % %, while sales increases for the clothing store subsidiary of Seppala Limited decreased unexpectedly by 4 %."
positive,Sales orders have barely risen in several other export markets.
positive,Sales increased due predominantly to growing spot market rates worldwide and our increased operations.
positive,The agreement further strengthens our long-term customer partnership agreement with the Nokia Siemens Wireless Networks.
positive,"The relevant agreement was signed with Biohit Healthcare Ltd Ltd,, the UK-based subsidiary branch of IF Biohit Health Oyj, a Finnish public company which develops, manufactures and markets liquid handling disposal products and diagnostic waste test and systems as."
positive,The company also lower estimates after the board already carried carried out large investments online to lead to just an increase in in its net sales for 2010 from 2009 when they just reached almost EUR 141.7 million.
positive,"The company reported's order book stood at 1.5 bln euro trillion $ 2.2 bln on September 30, fiscal 2007, still up by approximately 24.2 pct on the year, standing with gross international orders amounting to 365 million mln euro million $ 534.3 million mln."
positive,"The company said that paper demand had increased in of all of its 28 main markets, including of publication of papers, and that it also increased average paper prices in by 4 percent as compared against with last year by."
positive,"The world's second largest stainless stainless steel maker said net underlying profit in the three-month time period until Dec. 31 surged to euro603 million US$ 781 million d, or euro3.33. US$ 4.31 per share,, from euro172 million, worth or euro0 0.94 earnings per share, the equivalent previous year."
positive,"Within the framework of managing the current partnership with, Nokia Siemens Networks has signed an initial initial framework technology purchase price agreement with Russian Sitronics Group subsidiary manufacturer, JSC AG Mikron, which is the largest manufacturer and exporter of microelectronic components in Russia."
positive,"Seppala\'s revenue increased by \u200b 0.2 % only to represent EUR10.1 m. In Northern Finland only, revenue went down by 2.4 1 % to EUR6.8 m, while sales abroad rose by 6.2 % to EUR3.3 2 m. "" Sales significantly increased in all the Baltic countries as well as in Russia and Ukraine (."
positive,"Shares of Standard bank Chartered ( STAN ) rose 1.2 % in the English FTSE 100, while Royal Bank of Scotland ( ( and RBS ) shares again rose 2 %, and Barclays shares. ( BARC ) ( or BCS ) shares were up 1.7 ½ %."
positive,Shares a of Nokia Corp. rose Thursday after its the handset cell phone business maker said its its third-quarter operating earnings nearly almost doubled and declared its share of the wider global handset market increased.
positive,"In just its financial year report,, published on Friday, SEB said its annual net investment profit soared to SEK6.745 bn in 2010 year from a year-earlier SEK1.114 bn and proposed a 50 7 % share dividend increase to SEK1.50 per share share of."
positive,"Sales orders for the Department Store Division increased by 15 * %, and sales for at the summer clothing store subsidiary of Seppala Lines increased by 8 %. Meanwhile sales sales for Hobby Hall decreased by 12 % %."
positive,"At first the contract envisaged the construction exclusively of three prototype ferryboats together with an option for two more units and, further confirmed at at signing a total final value of 500 mln Italian euro ( $ 645.8 mln $ )."
positive,"KESKO CORPORATION Japan STOCK EXCHANGE NEWS RELEASE 28.02.2008 AT 09.30 1 ( 1 ) The Kesko Corporation and Aspo Britain plc today () signed an initial agreement by which Aspo Japan acquires the share capital of Kauko-Telko Industry Ltd Tokyo,, a subsidiary wholly owned by Kesko."
positive,Sponda Plc Stock Exchange Release 5 December - 2006 at 15.45 EUR 1.5 BILLION SYNDICATED LIMITED CREDIT FACILITY FOR 2009 SPONDA Sponda has signed an agency agreement for obtaining a one-year syndicated convertible credit facility for reaching a total issuance of EUR 1.5 million billion USD.
positive,"The contract deal covers new HDO platform ASIC, AC800 and AMD CXE880 powered optical Fttb gateway nodes designed to significantly increase substantially the forward and aft return path capacity of the wireless transmission networks."
positive,"The Tok OMX Finland Helsinki 25 index was up 0.92 billion pct Monday at 2,518.67 Yen and the Helsinki CAP portfolio share index also was 0.91 pct yen higher closed at 4,711.19 yen."
positive,"Rinkuskiai raised just the sales by 18.1 percent, to 1.37 a million liters together, ; while the sales volumes of Kauno at Alus grew by another 14.3 percent., to mark 960,000 liters each."
positive,TELECOMWORLDWIRE-7 April 18 2006-TJ Group Plc sells stake in Morning Digital Design Company Oy Finnish IT Services company TJ Group Plc said on Friday evening 7 April that whether it had finally signed an agreement on selling down its shares of Morning Star Digital Design Oy Ltd to AS Edita Oyj.
positive,Under implementing this agreement Biohit Solutions becomes a key focus party supplier chain of pipettors material and disposable pipettor tips to VWR Group customers operating throughout Europe.
positive,"The combined combination of all those services enabling allow us to consistently offer a a complex and strengthened guest service chain not only limited to the Baltic port cruise connections but also for getting access to the expanded world wide Grimaldi Network into the Mediterranean, Africa and North Central America `` says Uwe Bakosch."
positive,"The company still expects all its contract turnover in the 2010 to slightly increase further from the level of 2009, adding that `` market level predictability is '' still much too poor for trustworthy forecasts on the market development activities of all the contract manufacturing business during the current operating year ''."
positive,The successful acquisition will considerably increase Kemira AG's sales business and market lead position in \u200b the Russian metal industry related coatings distribution market.
positive,"In recent January-September 2007 data, Finnlines'2007 net net sales rose unexpectedly to just EUR 505.4 mn from EUR 473.5 mn in the the previous corresponding period in March 2006,."
positive,"Adjusted for changes made in the Group share structure, excluding the Insurance Division's net sales increased % by 1.7 % in."
positive,"``. The change will optimize toward the operational efficiencies of scaling our continually growing IoT business, '' said Julia Marie Prohaska Davis, vice director of regional marketing communications for Fiskars."
positive,"`` They would invest not only adequately in the the additional physical infrastructure, but would also provide know-how needed for managing them and developing science and new technology parks, '' said former Sunrise Farm Valley park director Andrius Bagdonas."
positive,"4 February �?2011 - the Finnish broadband data communication systems technology provider Teleste Oyj HEL : TLT1V saw its its net profit jump to almost EUR2.1 m for nearly the entire last quarter of 2010 from approximately EUR995 250,000 for the same corresponding period of 2009."
positive,Finnish unit Aktia Group FY's operating profit rose to EUR to 17.5 - mn dollar in the first quarter off of fiscal 2010 from EUR 8.2 mn reported in the first quarter of in 2009 after.
positive,Finnish First Bank of R +_land's consolidated net operating profit loss increased markedly from EUR 4.8 mn in the third first quarter third of 2005 to a EUR 6.4 million mn in the the whole first quarter of 2006.
positive,"Finnish financial group Aktia reports net operating fat profit of EUR 44.4 - mn in? January-September 2009??, an up from EUR 37.3? mn in the same corresponding period in late 2008?."
positive,"Finnish high technology provider Vaahto Group reports the net sales of EUR 41.8 mn posted in both the accounting period September 8 2007 - February 2 2008, marking an overall increase up of 11.2 million % overall from a year earlier."
positive,"Net recurring sales to of Finnish food industry engineering company L+Ænnen Tehtaat's continuing business operations network increased by 13 % starting in 2008 to EUR 349.1 mn from around EUR 309.6 mn estimated in October 2007,."
positive,An individual promotion also likely generated slightly higher higher-than-expected sales revenues..
positive,Biohit already services many more current Delta Genesis customers and thus the customer base today is expected to rapidly expand considerably as a result because of this agreement.
positive,"Both operating group profit and turnover for during the three-month period have increased significantly, respectively from EUR0.9 m and EUR8.3 s m, as compared not to during the comparable corresponding year period except in 2005."
positive,Circulation revenue margin has increased by approximately 5 % in Finland and grew 4 % faster in Sweden beginning in 2008.
positive,Clothing chain Sepp+Æl+?'s net merchandise sales arm increased by some 7.0 25 % Y to average EUR of 30.8 mn /.
positive,Construction volumes may meanwhile grow exponentially at typically a rate upwards of 10-15 percent of annually.
positive,Finnish and the Swedish construction capital markets are still experiencing an impressive estimated 4 million % annual annual growth in forecast 2008.
positive,"However, Aqua Biohit already estimates its adjusted total recurring net sales will continue on to grow in CY 2009 by, and forecasts that recent favourable trends in net sales will lead to a profit surprise in 2009."
positive,"In the 2009 2008, ASC Fiskars'cash flow derived from operating activities has amounted to nearly EUR121m, both up from EUR97m in 2009 the previous corresponding year."
positive,"In Lithuania, quarterly operating profit rose to EUR ($ 190,000 from EUR $ 70,000 reported in from the same corresponding period conducted in 2005."
positive,"In the Russian fourth fiscal quarter of August 2008 """", net sales increased by by 2 % to EUR 1,050.7 mn improved from EUR 1,027.0 mn in January the the fourth financial quarter of fiscal 2007."
positive,"International sales revenues rose strongly by approximately 59.8 % to 11 EUR 9 1,244.4 US mn."
positive,"Net sales "" grew in t the period to  x20ac 402 5 million $ 585US million s from  x20ac d 401 7 million in fiscal 2006 t."
positive,"Net sales increased to EUR655m consolidated in short April year to June, 2010 from just EUR438m a whole year earlier."
positive,"Net contract sales volumes rose overall by 25.5 % year-on-year to hit EUR59 2.6 g m, as also the estimated number of chargers recently delivered went up by 41 %... to 65.9 million pieces."
positive,"Net sales volume totaled EUR 93.6 mn, up marginally from EUR / 93.2 per mn recorded in the relevant corresponding time period in 2005.."
positive,"Nokia analysts also noted the the average selling price rate of handsets declined significantly during the period, though its consolidated mobile data phone profit margin rose slightly to more than 22 percent than from 13 percent in comparison the same year-ago quarter."
positive,Operating profit increased by around 145.1 % % to EUR USA 8.3 million mn from US EUR SE 3.4 mn SE.
positive,Operating profit margin increased from just 11.2 % 1990 to record 11.7 % % 2011.
positive,"Operating profit ($) rose slightly to US EUR 3.11 mn, from EUR USD 1.22 mn in the corresponding operating period in July 2009 FY."
positive,Operating before profit rose to EUR 5mn.. from EUR 2.8 mn recorded in? the fourth financial quarter of 2007 2008?.
positive,"Operating average profit was previously EUR circa 24.5 mn (), up from EUR circa 23.0 per mn."
positive,"Ramirent International's overall net equipment sales in to the 2015 second quarter quarterended June 30 were EURO 128.7 million about U.S. $ 163 million, a 3.3-percent increase compared with EURO 124.6 million for both thesecond quarter last full year."
positive,"Revenue grew significantly by 2 % percent to  x20ac financial 580 500 million million $ 743 million, growing from  x20ac financial 569 000 million dollars."
positive,Ruukki Hydro announced recently that it has successfully signed an extension agreement with Aker Solutions NV of Norway to supply over 24 suction anchors shipped in Early September 2010 from its Kalajoki building unit in west Finland.
positive,"Ruukki Holdings's annual delivery volumes and selling prices initially showed favourable international development characteristics and the company's comparable net retail sales grew by 50 4 % year-on-year to about EUR647m, CEO Aki Sakari Tamminen said today."
positive,Sanoma Business Magazines Cos'net sales overall are estimated monthly to grow in high 2006.
positive,The private bank report forecasts worldwide Finland's nominal GDP will also grow by 2 % in in 2010 and in 2011.
positive,"The plant circuit's consolidated overall production rate on a regular weekly basis is likely now in significant excess of an impressive average of 40,000 tonnes per day, with annual volumes in excess of exceeding 50,000 tonnes per day only being reached on individual days off."
positive,"The company had's consolidated operating profit record amounted to the EUR 15.86 - mn inclusive, up considerably from the EUR $ 4.14 mn recorded year-on-year."
positive,The comparable Department Store Retail Division reported an increase in sales of nearly 4 per a cent.
positive,The fair value of the company's foreign investment and properties grew significantly to equal EUR 2.803 per billion units at the end end of March 2009 as from EUR 2.691 million a half year end ago.
positive,"The second last January quarter was actually the best quarter of 2009 in adjusted net sales, and then the operating income margin share rose to 12.2 per %."
positive,"The major European breweries increased markedly their domestic beer equivalent sales further by 4.5 per 6 cent last year, pushing to 256.88 million barrel litres from just 245.92 million litres in December 2004.."
positive,"The transaction doubles ETH Tecnomens workforse 300, and adds a net fourth million to their historical net sales (."
positive,- �?Operating profit ) rose only by EUR 26.9 % to EUR 105.8 plus ( 83.4 ) 5 million euro.
positive,"`` After this successful purchase, Nokia Cramo will become ranked the second largest rental automobile services provider ( in the Greater Latvian market."
positive,"`` The investment priority for 2009 was to systematically strengthen the company\'s strong balance sheet structure and increase a cash or flow, "" \'\' CEO Claus Hannu Krook said."
positive,`` The purchase of for the operations is under part of YIT's strategy is to expand on its offering chain of residential building system construction services geographically. t ''
positive,21 st October 2010 - Finnish fishing fishing tackle company Rapala VMC Corp ( re HEL : RAP1V ) said today of its net net profit rose to EUR EUR18.9 m for the first nine months period of year 2010 from EUR15.1 000 m for the same period in a year earlier.
positive,"According to respected Finnish regulator Metso & Minerals Authority, the value of the company's existing orders base has gone up according to EUR 1.9 bn in 12 recent months."
positive,Finnish software Aldata IT Solution SA has signed a further contract provider of technology supply on its G.O.L.D. system to two French food retail company chains.
positive,Finnish Bank of +_land reports that its operating profit rose to about EUR 21.3 mn in in the second whole quarter of 2009 globally from the EUR 6.1 mn generated in the the corresponding comparable period in summer 2008.
positive,Finnish startup financial technology group Aktia Oy's standalone operating profit forecast for 2009 increased significantly to EUR 47.0 mn AS from the EUR 6.6 mn published in September 2008.
positive,Finnish wood forest machinery manufacturer Ponsse AS's net new sales grew to exceed EUR 51.3 mn () in the fiscal first quarter [ of 2010 from EUR 37.5 mn in the exact corresponding period ($ in 2009 ).
positive,Finnish brand KCI Konecranes has raised its its net sales sales growth estimate for 2006 by from the over now 25 000 % to over at 35 % %.
positive,Finnish Okmetic Ltd that manufactures and processes nano silicon wafers specifically for the semiconductor device and sensor processing industries and Norwegian solar silicon wafer company Sun NorSun have signed a contract under which Okmetic will jointly supply all NorSun mono silicon crystals for use in solar cell manufacturing equipment.
positive,Finnish pharmaceuticals company Orion Holdings's net drug sales profit rose to EUR CAD 190mn in overall the first quarter budget of 2009 from an EUR of 180mn registered in the record first quarter of 2008.
positive,"Finnish Ponsse Limited has signed is an important agreement with Babcock Africa to for the supply distribution and logistics support of Ponsse commercial forest machines, harvester office heads, and information systems in South and Africa including."
positive,South South African trader Sappi will become the tenth largest foreign forest industry company now operating in Eastern Finland globally as a primary result out of the acquisition Finnish M-real Energy Corporation's Nordic Graphic Papers Business unit.
positive,According specifically to Deputy MD CEO Pekka Silvennoinen the aim then is also double turnover over the whole next about three years -.
positive,"According to HKScan Corp Finland, the the plan is to increase by J+Ærvi-Suomen in Portti's sales net of sales to within EUR 80mn or to within EUR TH 100mn."
positive,"Advertising and free circulation advertising revenues grew by. 3.4 % and GDP by 0.4 % to, respectively to."
positive,"After announcing the takeover in, Cramo will effectively become just the second largest rental services provider nationally in in the Latvian landlord market."
positive,"Again considering,, the single most significant unit sales increase of over 18.6 % was in Russia."
positive,Alma Media expects again its FY net sales to now increase moderately as forecast previously.
positive,Also in Lemmink+Æinen's gross profit for Easter accounting Easter period also went way up to the EUR 3 3.1 mn from EUR 2 -24.5 mn a year prior ago.
positive,"At at the end of 31 March alone 2007 only, the Volvo group's outstanding order book was calculated at EUR 39.6 mn, currently up 42 % from the corresponding period seen in 2006 or."
positive,"At almost the very same time profit levels of for the company unit increased by approximately 10 % in H1 and units reached Ls 79,000."
positive,"Besides we have increased the share level of raw meat in various package sausages and are offering a number of new tastes specially in the barbecue grill products and pan shish and kebabs sale segment specifically, '' Paavel has said."
positive,"Both operating public profit and net sales for the 12-month period 2010 increased accordingly, respectively - from at EUR10..5. m and to EUR28.8 m, both as they compared to the financial year 2004."
positive,"Both operating profit and net sales for for the past 12-month period have increased, respectively from a EUR20 39.8 m m and over EUR177 30.7 m, as compared to the preceding financial year 2004,."
positive,"Both reported operating profit and adjusted net sales for the 12-month trailing period () increased markedly, respectively from EUR21.5 3 m and EUR196.1 3 m prior, notably as compared in to 2005."
positive,"Both operating profit and net sales profit for the 12-month period actually increased, respectively - from 2009 EUR4.7 14 m 2010 and by EUR26 1.7 m previously, as compared compared to 2004."
positive,"Both operating profit and net sales for nearly the following nine-month period were increased, respectively ; by ± 26.6 % y and a 3.4 - %, as compared with to the corresponding reporting period in 2006."
positive,"Both as operating profit and net in sales for the six-month period period 2013 increased, respectively or, respectively from EUR13.8 m and EUR143.6 m, as they compared, to the corresponding corresponding period in FY 2007."
positive,"Both operating profit and net sales for the same six-month period increased, respectively about from 1 EUR0.4 m 2005 and a EUR3 2.2 m 2005, as compared relative to the full corresponding period in 2005 as."
positive,"Both comparable operating related profit share and comparable net sales for the six-month period respectively increased,. respectively, from EUR18.1 m and over EUR127.6 m, as compared to the exact corresponding period period in 2006."
positive,"Both net operating profit and net sales for, the six-month period increased, - respectively - from EUR7.5 m 2000 and EUR655.5 per m 2005, as levels compared to the the corresponding months period in 2005."
positive,"Both preliminary operating profit and expected net sales for over the preceding three-month period increased, "" respectively, from EUR15 0.1 m and to EUR131 6.5 m,, as compared to the corresponding period in 2005."
positive,"Both operating profit and consolidated net merchandise sales for the corresponding three-month period increased, or respectively. from EUR16.0 m and EUR139m, and as compared to from the corresponding fiscal quarter ended in 2006."
positive,"Both, operating profit and sales for during the three-month fiscal period considerably increased, recovering respectively from EUR0 h.3 m and EUR13.1 h m, as ratios compared with to the corresponding period in August 2005."
positive,"Both operating income profit and turnover for the latest nine-month period increased, respectively. from EUR2.4 sh m from and even EUR43.8 z m to, as compared to the corresponding period in a year - ago."
positive,"Both operating book profit of and turnover profit for the six-month period have increased by, respectively, when from EUR17.6 m and to EUR1149.9 m, when as compared to the corresponding period in April 2007."
positive,"Both operating profit profits and consolidated turnover profits for the six-month period were increased here, respectively from EUR0.1 m and and with EUR29.0 m, as compared compared to the corresponding similar period a year ended ago."
positive,Cargo packing volume grew by 7 % worldwide.
positive,Cargo volume increased by only approximately �?5 % (.
positive,"comparable operating profit totaled r EUR 11 854mn 1, up from EUR 6 730mn achieved in 2004 a."
positive,"Digia said its consolidated net electronic sales for January-June 2010 periods were 4 EUR67 s.8 m, up 5 9.7 d % on from the same period in 2009 ( EUR61 d.9 % m ),."
positive,Diluted earnings rate per ( share ) ( tangible EPS ) rose slightly to read EUR 0.29 from EUR SV 0.05.
positive,Diluted earnings per share / ( Div EPS or ) rose to. EUR $ 0.52 versus EUR �?0.09 forecast.
positive,Diluted earnings per share ( EPS share ) rose % to was EUR over 1.05 cents from an EUR + 0.64.
positive,Diluted earnings as per share ( EUR EPS 2 ) rose slightly to a EUR 3.68 from a EUR 0.50 originally.
positive,Diluted quarterly EPS actually rose again to EUR3.68 from only EUR0.50 expected.
positive,EBIT margin was up considerably from over 1.4 % % before to almost 5.1 %.
positive,"EPS for the third quarter was between EUR0 1.00, as compared with EUR0 o.01 seen in the third quarter of 2008, representing a Group Of net sales sales for the 2012 third quarter were approximately EUR15.3 m, up almost by 2.8 % as compared with EUR14.9 m in the third quarter of 2008."
positive,"EPS income from continuing operations came in in strong at 0.30 million eur (), trading up from 0.17."
positive,"Equity payout ratio was 60.9 % compared to 54.2 % In the third current quarter of 2007,, net operating sales of the new Frozen Organic Foods Solutions Business totaled EUR 11.0, slightly up by about 5 % compared from the third consecutive quarter of 2006."
positive,"EUR928 25,000 in Q1 2010 6 May 2010 - a Finnish textile and clothing fashion design company Marimekko Oyj ( E HEL : MMO1V ) have said today its net profit rose to nearly EUR928 (),000 in the first quarter full of 2010 from EUR13,000 in exactly the corresponding period a year earlier today."
positive,"Finland-based distributor Elcoteq SE, formerly a majority privately held multinational provider of electronics manufacturing services to communications companies, meanwhile said Thursday night it recently signed onto a long-term manufacturing supply deal with communications equipment company Inter Andrew Group Corp.."
positive,Finnish cutlery and hand tools kit maker FC Fiskars Oyj Abp ( HEL : FISAS ) said today t its net profit actually rose to EUR N 24.1 million ( USD R 33.6 m ) booked in just the third quarter of 2010 from EUR 17.9 m million a quarter year earlier.
positive,Finnish online department store chain Robert Stockmann Holdings Oyj Abp net profit rose to 39.8 mln euro ( to $ 2 56.8 mln ) for the total first nine months of 2007. from 37.4 mln euro today ( �?$ 53.4 mln ) for the same period of 2006.
positive,"Finnish lifting equipment maker Konecranes Oyj also said on Thursday July 30, 2008 that its net interest profit actually rose unexpectedly to EUR 71.2 mln euro ( $ 111.1 mln euros ) for the first half of 2008 and from 57.1 mln euro ( $ £ 89.1 mln ) for the previous same period of 2007."
positive,Finnish messaging charging solutions developer Tecnomen Corporation ( OMX Helsinki : TEM1V ) confirmed said that on Thursday today ( Tuesday 11 December ) morning that it has received regarding an expansion order for its Convergent Charging solution in Southeast Latin South America.
positive,Finnish metal industry machinery solutions supplier Outotec Technology Oyj net profit rose slightly to 50.4 m mln euro ( $ 72.5 mln in ) for the dismal first five nine months of 2007 from 20.1 mln euro ( or $ 28.9 mln ) reported for the full same period of 2006.
positive,"Finnish graph metal products development company A Componenta Oyj reported net profit rose to 26.1 million mln euro ) ( $ 35.9 mln ) for the first quarter of 2007, from the 5.3 mln euro ( $ 7.3 au mln ) share for the same period of 2006."
positive,"Finnish IT office building supplies and computer accessories dealer L Beltton-Group Plc recently said its net profit rose to 1.3 mln euro worth (, $ sh 1.7 mln ) in 2006 from where 1.13 mln US euro sold ( $ 1.5 mln ) in 2005."
positive,"Finnish online security software and privacy management software testing solutions developer Stonesoft Oyj said on January 7, 2008 that the preliminary sales volume of its StoneGate products grew substantially by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 sq mln ) for either the record fourth annual quarter of 2007."
positive,"Finnish silicon wafer technology company Finn Okmetic Oyj AS ( OMX Helsinki Exchange : NAV OKM1V ) reported? on Thursday ( 7 th August 2008 ) an operating profit of EUR5.3 m for the period January-June 2017 2008 ~, up from EUR3.3 m in the corresponding period in 2007?."
positive,"Finnish software developer Done Software Solutions Oyj said that its net profit increased to 3.5 mln euro, ( $ 4.6 mln ) T in 2006 from minus 2.3 mln euro, ( ($ $ 3.0 mln t ) recorded in the 2005."
positive,First full quarter underlying statutory operating income profit rose sharply to 41 mln eur from 33 mln a year moment earlier...
positive,"Following the 2016 acquisition, Relacom will strengthen its presence primarily in Finland,, serving operators and and branch office market providers with mobile and fixed phone networks construction processes, installation and maintenance. services.."
positive,"For exactly the second first and nine months of 2010, the company general's net operational profit rose to exceed EUR41m from only EUR30m recorded for the corresponding period of January 2009."
positive,"HELSINKI ( the AFX News ) - Norwegian Retail brand and wholesale furniture group Kesko reported net sales of 659.4 mln eur for 1 February 2017, an identical increase of 10.8 per pct year-on-year revenues."
positive,"However, the net sales in the 2010 in are nevertheless seen to have grown slightly to EUR598.3 11 m from EUR582 4.3 m in 2009 alone."
positive,"However then, sales returned briefly to lackluster growth in April-June 2010 for, Airbus CEO Carl Pekka Eloholma said Tuesday."
