label,text,augmented_text
negative,"Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % .","Agricultural newsprint Maaseudun Tulevaisuus make 318, 000 referee, representing a drop off of 6%."
negative,"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .","At 1411 CET, ArcelorMittal had lost vii. 26% to EUR 17. 38 on Euronext Paris, coming at the lead of the blue - chip fallers."
negative,Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,John cash flow from operations in January - December 2008 was a negative EUR eighteen. 1 mn compare to EUR 39. 0 mn in the corresponding period in 2007.
negative,EPS dropped to EUR0 .2 from EUR0 .3 .,EPS dropped to EUR0. two from EUR0. troika.
negative,"Kiosk and cinema operations have suffered , in particular .","Cubicle and cinema operation have suffered, in finicky."
negative,Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,Kone part dropped 4. 1 percent to x20ac xliii US $ 55. lxxvii in Helsinki.
negative,Ramirent made 18 million kroons EUR 1.15 mln loss last year ; the year before the company was 7.3 million kroons in the black .,Ramirent made 18 million kroons EUR 1. 15 mln personnel casualty last class; the class before the company was heptad. 3 1000000 kroons in the black.
negative,Return on capital employed ROCE was a negative 2.3 % compared to 11.3 % in 2007 .,Take on upper case letter employ ROCE was a negative 2. 3% compare to 11. 3% in 2007.
negative,Stora Enso 's target has been cut to EUR 4.85 from EUR 5.55 and Holmen 's target -- to SEK 135 from SEK 150 .,Stora Enso ' s target area has be cut to EUR quaternity. 85 from EUR 5. 55 and Holmen ' s target - - to SEK 135 from SEK 150.
negative,The dismissed staff members will now take the matter to court unless it can be settled outside .,The dismissed staff members will now remove the topic to tourist court unless information technology can follow settled outside.
negative,"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .","The EU Commission said earlier it had fined ThyssenKrupp, United Technologies Corp ' s Otis, Schindler AG and Kone Oyj a total of 992. 3 mln eur for alleged cartel activity in the lift market going back dozen years."
negative,"The one dark spot on the horizon , however , was the company 's performance in the Finnish bottled water market .","The matchless dark daub on the horizon, however, was the company ' s performance in the Finnish bottle water market."
negative,"The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .","The period ' s cut rate sale dropped to EUR30. 6 m from EUR38. 3 m, according to the interim report, released today."
negative,"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .","YIT lodge counter claims against Neste Rock oil totaling some EUR25m, primarily based on work carried out under the contract and additional costs incurred due to protraction of the project."
positive,"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .","` The stable outlook reflect Nokia ' s strong marketplace position in the global roving handset market, strong cash flow generation, and very conservative libra sheet, ' said Raab."
positive,"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements .","These financing arrangements will enable the company to ensure, in line with its treasury insurance policy, that information technology has sufficient financial instrument at its disposal for its potential capital requirements."
positive,"According to Karhinen , OP-Pohjola is an exciting enterprise because the cooperation will bring huge opportunities for customers and the company itself .","Harmonise to Karhinen, OP - Pohjola cost an exciting go ahead because the cooperation leave bring huge opportunities for customers and the company itself."
positive,"Based upon its unique fiber expertise and innovative approach , the company has a strong market position in several business areas in which it operates .","Based upon its unique fiber expertise and innovative access, the company has a strong market position in various job areas in which it operates."
positive,"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .","efficiency betterment measure 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL: TII1V said today that it volition continue to improve its operational efficiency, by focusing on information technology profitable core operations."
positive,Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,Efore ' s results for the final poop present an even faster improvement as the company managed to better origin its components.
positive,Technical indicators for the stock are bullish and S&P gives NOK a positive 4 STARS out of 5 buy ranking .,Technical indicator for the breed are bullish and S & P give NOK a positive 4 STARS prohibited of 5 buy ranking.
positive,"The broker highlights Cargotec as its preferred stock in the sector , as it is a pure play on global cargo and container handling , and it expects it to play an active role in further consolidating the industry .","The broker highlights Cargotec as its preferred livestock in the sector, as it is a pure play on planetary freight and container handling, and it expects information technology to play an active part in further consolidating the industry."
positive,"The restructuring creates a more efficient organization with increased operational focus and stable profitability , and leads to more efficient production , said Bo Annvik , head of Specialty Stainless .","The restructuring create a more efficient organization with increased in operation focus and stable profitability, and leads to more efficient production, said Bo Annvik, header of Specialty Stainless."
positive,"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''","` ` We ' re delighted with the move ' ' says Morna Cowie, co - owner, above, ` ` information technology ' s double the size of our current shop and has a lovely feeling to information technology. ' '"
positive,Elcoteq has a proven track record in electronics manufacturing services ( EMS ) and a global factory network coupled with modern manufacturing equipment and consistent systems and processes .,Elcoteq has a proven track record in electronics manufacture table service (EMS) and a globose factory network coupled with modern manufacturing equipment and consistent system and processes.
neutral,"Previously , the company also delivered about 70 % of the steel used in Oasis of the Seas , Allure of the Seas ' sister ship completed last year .","[""Previously, the company also delivered about seventy% of the steel use in Oasis of the Seas, Allure of the Seas ' sister ship completed terminal year.""]"
positive,The main strength of the cooperation project lies in merging the know-how of two large companies .,The main strong suit of the cooperation project lies in merge the know - how of ii large companies.
positive,"The Dutch broker noted that Nokian Tyres reported a good first quarter in 2006 , above or in line with consensus .","The Dutch agent noted that Nokian Tire reported a good first quarter in 2006, above or in pedigree with consensus."
positive,"The Nokian tyre proves its high safety excellently in the important driving qualities stability with mark 1.4 , handling 1.5 and braking on wet road with 1.9 .","The Nokian tyre leaven its high safety excellently in the important driving qualities stability with mark i. 4, handling 1. 5 and brake on wet route with 1. 9."
positive,"The respondents praised Finnair 's reliability , Finnishness , and understanding of its target group .","The respondents praise Finnair ' s reliability, Finnishness, and understanding of its quarry group."
neutral,This ideally placed them in a position to tap into the potential of clean technology .,['This ideally order them in a emplacement to tap into the potential of fresh technology.']
positive,"The long-standing partnership and commitment enable both parties to develop their respective operations , and ESL Shipping will also have the opportunity to update its fleet and improve its efficiency .","The long - standing partnership and commitment enable both parties to develop their respective operations, and ESL Shipping will too have the opportunity to update it fleet and improve it efficiency."
positive,"Thanks to his wide contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our Indian operations '' , tells Incap 's President & CEO Juhani Hanninen .","Thanks to his wide contact network and good knowledge of market and business environment, he will give a great donation to the further development of our Amerindic operation ' ', tells Incap ' s Chairman & CEO Juhani Hanninen."
neutral,A comprehensive range of cut-to-length and slitting services will allow Ruukki in particular to serve light engineering customers who relocate their production to the St. Petersburg area .,['A comprehensive chain of mountains of cut - to - distance and slitting services will allow Ruukki in particular to help light engineering customers world health organization relocate their production to the St. Petersburg area.']
neutral,"Creating interfaces that are more similar to interactions in the real world can enable experiences that are more natural and intuitive , in the same way that modern games and movies are more immersive through the use of realistic 3-D graphics .","['Create interfaces that are more similar to interactions in the real world can enable experiences that are more natural and intuitive, in the same way that modern games and movies be to a greater extent immersive through the use of realistic 3 - D graphics.']"
neutral,Fiskars will be undertaking community projects throughout the UK and they are also on the lookout for local volunteers who are interested in helping out with the selected restoration projects .,['Fiskars will make up undertaking community projects throughout the UK and they are also on the lookout for local volunteers who are interested in helping out with the selected restoration labor.']
neutral,"INTERNET BUSINESS NEWS - -_ 1995-2006 M2 COMMUNICATIONS LTD As part of a drive to protect users of its Internet banking service , Barclays Bank has announced that it is to recommend F-Secure Internet Security to its customers .","['INTERNET BUSINESS NEWS - - _ 1995 - 2006 M2 COMMUNICATIONS LTD As part of a drive to protect users of its Internet banking service, Barclays Bank has harbinger that it be to commend Fluorine - Secure Net Security to its customers.']"
positive,"Tieto was looking for an energy solution which would best support the idea of sustainable development , and we were happy to be able to provide such a solution , saysJouni Haikarainen , Vice President , Fortum .","Tieto was looking for an energy solution which would best reenforcement the idea of sustainable development, and we were happy to equal able to provide such a solution, saysJouni Haikarainen, Vice President, Fortum."
neutral,"According to Rautaruukki , the company wants to promote the use of emission-free energy sources .","['According to Rautaruukki, the company want to promote the habit of expelling - free vim sources.']"
neutral,Atria chose the DeLight to attract consumers in the 25-45 age group to its Atria Fresh range of microwaveable meals .,['Atria chose the DeLight to attract consumer in the 25 - 45 age group to its Atria Fresh range of microwaveable meal.']
positive,"I use natural fibers to make the clothes more comfortable , to allow your skin to breathe and to be eco-friendly .","One use natural fibers to make the clothes more comfortable, to permit your pelt to breathe and to be eco - friendly."
neutral,"In addition , a good biological durability is achieved . ''","[""In accession, a ripe biological durability exist accomplish. ' '""]"
neutral,"The newly-completed Allure of the Seas and its identical sister ship , Oasis of the Seas , which was completed last year are the world 's largest cruise ships .","[""The fresh - completed Allure of the Seas and it identical sister ship, Oasis of the Seas, which was completed last year are the world ' s large cruise ships.""]"
neutral,The recruits who have completed the K-retailer trainee program are qualified to start a career as independent retailers in K-stores .,['The recruits who accept completed the Super c - retailer trainee computer programme are qualified to start a career as independent retailers in K - stores.']
neutral,"wins 98 % acceptance 23 December 2009 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will complete its takeover offer for textile company Tamfelt Oyj Abp ( HEL : TAFKS ) , after acquiring 98 % of its shares and votes .","['wins 98% acceptance 23 December 2009 - Finnish industrial machinery company Metso Oyj (hela: MEO1V) said today it will complete it takeover offer for textile company Tamfelt Oyj Abp (hela: TAFKS ), after acquiring 98% of its shares and votes.']"
positive,"`` We love Activision 's fresh , colorful approach to Rapala : We Fish , '' said Kelly Brockpahler , Rapala .","` ` We make love Activision ' s fresh, colorful attack to Rapala: We Fish, ' ' said Eugene curran kelly Brockpahler, Rapala."
neutral,"A light , bright and pretty addition to your life , it will also keep a few pennies in your bank account .","['A light, brilliant and pretty increase to your life, information technology will as well keep a few pennies in your bank account.']"
neutral,All Amer Sports companies develop and manufacture technically advanced products that improve the performance of active sports participants .,['All Amer Sportswoman companies evolve and manufacture technically advanced product that improve the performance of alive sports participants.']
positive,At the same time I am delighted by the fact that we were able to accomplish the organization with our own team members .,At the same time I am delight by the fact that we were able to accomplish the organization with our own squad members.
neutral,"In addition , we will launch a versatile online service to complete the traditional printed newspaper , Mr. Valkama says .","['In addition, we testament launch a versatile online service to make out the traditional printed newspaper, Mister. Valkama says.']"
neutral,"Stora Enso said DeLight was suitable for a wide range of applications including food , cosmetics , home decoration and leisure products .","['Stora Enso said DeLight make up suitable for a wide range of applications including intellectual nourishment, cosmetics, home decoration and leisure time products.']"
positive,We are very proud to be able to use this kind of innovative mobile service for voting in elections .,We be very proud to be able to use this kind of innovational wandering service for vote in elections.
positive,"Tim Cockroft brings with him an excellent track record having more than 18 years experience ; moreover , Tim has successfully developed the Capital Markets operations at Kaupthing Singer & Friedlander involving corporate finance and broking with a focus on mid-market companies .","Tim Cockroft brings with him an excellent track record having more than 18 years experience; moreover, Tim get successfully develop the Capital Markets operations at Kaupthing Singer & Friedlander affect corporate finance and broking with a focus on mid - market companies."
neutral,The board further said the company omitted to tender for a substantial part of the works and as such they had rightfully been found non-responsive by the evaluation team .,['The board far said the company leave out to tenderize for a substantial piece of the works and as such they had rightfully been found non - responsive by the evaluation team.']
positive,"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .","` ` After a long, unprofitable period the Food Division posted a profitable result, which speaks of a good for you cost construction and a new approach in patronage operations, ' ' Rihko said."
positive,"`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .","` ` While care remain longer term, size and scale may enable Nokia to contain on to its newfound margin improvements in the close term, ' ' the analyst wrote."
positive,"Continuing operations turned an operating loss of EUR 0.1 mn , a slight improvement from a loss of EUR 0.2 mn a year earlier .","Continuing operations turned an operating loss of EUR 0. 1 mn, a flimsy improvement from a loss of EUR zero. 2 mn a year in the beginning."
positive,Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,Earnings per share were higher at 0. 48 against 0. xxxvii a twelvemonth before and ahead of market consensus of 0. 40 eur.
positive,"W+Ærtsil+?'s solution has been selected for its low fuel consumption , environmentally sound technology , and global service support .","W + Ærtsil +? ' s solution has been selected for its low fuel consumption, environmentally levelheaded applied science, and orbicular divine service sustenance."
positive,"Dirk Jones , head of Financial Institutions Client Sales Management , GTS , Citigroup , Inc , said , ` Citi is extremely pleased to be providing global custody services to Pohjola Group Bank .","Dirk Jones, head of Financial Institutions Client Sales Management, GTS, Citigroup, Inc, said, ` Citi is extremely pleased to be providing global custody services to Pohjola Chemical group Bank."
positive,The company said it estimates to make a slight profit thanks to cost-cutting measures .,The company said information technology estimates to induce a fragile profit thanks to be - cutting measures.
positive,"The previously concluded adaptation measures , concerning other staff , were adequate for the time being , and the planning operations continue as before at the plant , the company said .","The previously concluded version measures, concerning other stave, were adequate for the sentence being, and the planning operation continue as before at the plant, the company said."
positive,"The previously concluded adaptation measures concerning the other personnel are adequate for the time being , Raute said .","The antecedently conclude version measures concerning the other personnel personify adequate for the time being, Raute said."
positive,"` After fixing our home-base , cutting costs and closing the non-profitable units , we are now looking at going forward , ' she said .","` After fixing our home - base, cutting costs and closing the non - profitable units, we are like a shot looking at blend forward, ' she said."
positive,"29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow .","29 September, 2010 Finnish waste management and recycling caller Lassila & Tikanoja spread out its operations in Russia by introducing its latterly completed recycling plant in the urban center of Dubna near Moscow."
positive,"Rory Fitzgerald , general manager , operations , Bristol Port , said : `` With the use of low maintenance technology we can save up to 30 per cent on servicing , plus the load sensing hydraulics can save us an extra 15 to 30 per cent on fuel consumption . ''","Rory Fitzgerald, general manager, operations, Bristol Interface, said: ` ` With the use of low maintenance technology we can save upwards to 30 per cent on servicing, plus the load sensing hydraulics can save us an extra xv to 30 per penny on fuel consumption. ' '"
neutral,"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .","[""` ` Method acting and System for Controlling a Punishing Disk Drive Using a Multimediacard Physical Interface ' ' was fabricate by Marko Ahvenainen Ruutana, Finland.""]"
neutral,"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .","[""The 10, 000 - odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect, St Petersburg ' s high street, next to the Vosstaniya Square underground station, in the immediate vicinity of Moscow Station.""]"
positive,The court found TelecomInvest 's arguments convincing .,The court found TelecomInvest ' s argumentation convincing.
neutral,"The other actions include the cutting of the expensive weekend shifts , the freezing of the production bonus system and by a general cost-cutting program .","['The other action at law include the cutting of the expensive weekend shifts, the freezing of the production bonus system and by a general cost - burn program.']"
neutral,"Typically , the transmission power level can be decreased when the interference noise is above a predefined value .","['Typically, the transmission business leader level toilet be decrease when the interference noise is above a predefined value.']"
neutral,Bioheapleaching makes extraction of metals from low grade ore economically viable .,['Bioheapleaching create extraction of metals from humbled grade ore economically viable.']
positive,"Dubai Nokia has announced the launch of `` Comes with Music '' , its ground-breaking service which introduces a new way for people to enjoy music .","Dubai Nokia has announced the launch of ` ` Seminal fluid with Music ' ', its earth - breaking table service which introduces a new way for people to enjoy music."
negative,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( `` Kapthing '' ) has informed Rapala VMC Corporation ( `` Rapala '' ) that it has interrupted the liquidity providing for Rapala 's share for the time being .","Rapala VMC Corporation STOCK telephone exchange RELEASE October 10, 2008 at 11. 45 am Kaupthing Bank Oyj (` ` Kapthing ' ') take informed Rapala VMC Corporation (` ` Rapala ' ') that it has interrupted the liquidity providing for Rapala ' s portion for the time being."
neutral,"Steve Jackson , eBusiness Analyst at Satama and former CEO of Aboavista said : `` Google broke the mold when they gave away Google Analytics for free .","['Steve Jackson, eBusiness Psychoanalyst at Satama and former CEO of Aboavista say: ` ` Google bankrupt the mold when they gave away Google Analytics for free.']"
neutral,"Sukhraj Dulai , of the 2900 block of Boni Sue Court , a cul-de-sac on the city 's north side , started the vehicle and went inside his house about 8 a.m. Tuesday , leaving the garage door open .","[""Sukhraj Dulai, of the 2900 block of Boni Eugene sue Homage, a cul - de - sac on the city ' s north side, started the vehicle and went inside his house about 8 a. m. Tuesday, leaving the garage door undefendable.""]"
neutral,The negotiations concern 246 salaried and senior salaried employees and are scheduled to be completed in six weeks .,['The negotiations worry 246 salaried and fourth year salaried employees and are scheduled to be completed in six week.']
neutral,"Typical end-uses include roof structures , floorings , walls and ceilings , non-visible structures in vehicles , packaging and boxes , construction site structures , fencing and shelters , and formwork with a limited number of concrete pourings .","['Typical end - manipulation include roof structures, floorings, walls and ceilings, non - visible structures in vehicles, promotional material and box, construction site structures, fencing and shelters, and formwork with a limited figure of concrete pourings.']"
neutral,"We offer challenging and interesting employment for over 20,000 people in 20 countries throughout Europe .","['We offer challenging and interesting employment for over 20, 000 multitude in 20 countries throughout Europe.']"
neutral,"We offer our clients integrated management consulting , total solutions for complex projects and efficient , best-in-class design and supervision .","['We extend our clients integrated direction consulting, total solutions for complex projects and efficient, best - in - class design and supervision.']"
neutral,`` Our research shows that access to information technology has been one of the limiting factors for most small businesses especially when they work in a heterogenous network based environment .,['` ` Our research shows that access to information technology has been one of the limiting factors for most small businesses specially when they work in a heterogenous net based environment.']
positive,1 Block lamp Harri Koskinen 's light was introduced in 1996 and has been a bestseller ever since .,single Mental block lamp Harri Koskinen ' s brightness level be introduced in 1996 and has be a bestseller ever since.
neutral,"Amer , which bought Salomon from adidas in October , said the job cuts are aimed at boosting competitiveness .","['Amer, which bought Salomon from adidas in Oct, tell the job swing are aimed at encourage competitiveness.']"
negative,"However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .","However, this increase signaling traffic which wastes electronic network resources and grant fewer smartphones to connect."
neutral,"In a note to clients published , the Dutch broker described the company 's third quarter results as ` soft ' , although it also noted that Elcoteq retained its guidance , dealers said .","[""In a note to clients published, the Dutch broker described the company ' s 3rd quarter result as ` diffuse ', although it also noted that Elcoteq retained its counselling, dealers said.""]"
neutral,M2 Communications disclaims all liability for information provided within information on on the world wide web .,['M2 Communications disclaim all liability for info provided within entropy on on the earth wide web.']
neutral,Rosen was cautious about being too optimistic inregard to the second half of the year .,['Rosen comprise conservative about being to a fault optimistic inregard to the 2nd half of the class.']
neutral,"The EB Tough VoIP Field Phone is equipped with an integrated speaker , Ethernet and SHDSL connectivity , and enables several innovative applications .","['The EB Tough VoIP Field Telephone is equipped with an incorporated speaker, Ethernet and SHDSL connectivity, and enable several forward looking applications.']"
negative,The first ship has been delayed and is estimated to be completed in spring 2010 .,The beginning ship have been delayed and be estimated to be completed in spring 2010.
negative,"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .","Tallink Silja attributes the significant drop to problem with the booking system that was taken into operation in October, the sale of trailer ferryboat ` Sky Twist ' and the route between Stockholm and Riga, which has won passengers from the Helsinki - Stockholm route."
negative,Finnlines estimated in its annual general meeting that 2008 will be financially a tough year due to large investments .,Finnlines estimated in it annual general meeting that 2008 will be financially a ruffianly year due to large investments.
negative,"`` Adjustment to the fall in price level , in contrast , has been less effective .","` ` Adaptation to the dip in cost level, in contrast, make be less effective."
negative,17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,xvii March 2011 - Emma goldman Sachs estimates that there are negative medical prognosis for the Norwegian mobile operations of Norway ' s Telenor ASA OSL: TEL and Sweden ' s TeliaSonera group ab STO: TLSN in the short term.
positive,"To ensure low operational cost for radio networks , the BTS modules can be configured , software upgraded and diagnosed remotely .","To check low operational monetary value for radio mesh, the BTS modules can personify configured, software upgraded and diagnosed remotely."
negative,"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .","Based on the first quarter result, live order reserve and new order prospects, the company expects that full - year sales testament contract by 25% from 2008, the gross margin testament stay at a healthy level, and the operating profit margin will be lower than in 2008 due to lower sales volume."
positive,"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .","Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1. 08 billion $ 1. 67 billion offer from buyout shop Nordic Capital, giving raw life to a possible counter whirl from Blackstone Group LP and Norwegian telecom Telenor ASA."
neutral,"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .","['Atomic number 2 answer questions on how many visitor Conversations gets, how big the team is and what the problems are when setting up social media groove.']"
negative,stores 16 March 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said yesterday that it will cut a total of 28 jobs in its units Tiimari Retail Ltd and Gallerix Finland Ltd as a result of the closure of shops .,stores sixteen Border district 2010 - Finnish stationery and gift retailer Tiimari HEL: TII1V say yesterday that it leave cut a total of 28 caper in its units Tiimari Retail Ltd and Gallerix Finland Ltd as a result of the closure of shops.
neutral,"A local waste management company , Turun Seudun J+Ætehuolto , has planned to set up a 150,000 tonne waste-burning facility .","['A local thriftlessness management company, Turun Seudun J + Ætehuolto, has planned to set upward a one hundred fifty, 000 mt waste - burning facility.']"
neutral,"According to Chairman Michael Hornborg , the organizations has merely criticised Raisio 's weak performance .","[""According to Chairwoman Michael Hornborg, the organizations make merely criticised Raisio ' s weak performance.""]"
positive,"As a result , the Russia 's import restrictions on Finnish dairy companies will be canceled on 6 August 2010 .","As a result, the Russia ' s import restriction on Finnish dairy company will comprise canceled on half dozen August 2010."
neutral,Finnish forestry company UPM-Kymmene and waste management company Lassila & Tikanoja said on Jan. 30 they were planning to produce ethanol and energy from commercial and industrial waste .,['Finnish forestry company UPM - Kymmene and waste product management company Lassila & Tikanoja said on January. 30 they were planning to produce ethyl alcohol and energy from commercial and industrial waste.']
negative,"Only the driver was left in the car with the suspect , who was kidnapped and forced at gunpoint to drive to Durham .","Only the driver was left in the railway car with the defendant, who was nobble and force at gunpoint to drive to Shorthorn."
neutral,"PGE Belchatow runs the 4.44 GW Belchatow coal-fired power plant , and Fortum has intentions to start a CCS demonstration project jointly with Teollisuuden Voima Oyj ( TVO ) - another Finnish utility - at the their jointly owned 565MW Meri-Pori coal-fired facility .","['PGE Belchatow take to the woods the 4. 44 GW Belchatow coal - discharged exponent plant, and Fortum has intentions to start a CCS manifestation project jointly with Teollisuuden Voima Oyj (TVO) - another Finnish utility - at the their jointly owned 565MW Meri - Pori coal - fired facility.']"
neutral,"The chain has been trying to cut its own costs , pressuring vendors such as fitness equipment manufacturer Precor to slash prices .","['The sir ernst boris chain has personify trying to cut its own costs, pressuring vendors such as fitness equipment manufacturer Precor to lather prices.']"
neutral,BioTie North-American licensing partner Somaxon Pharmaceuticals started a phase II-III clinical study in patients suffering from pathological gambling and a pilot phase II study in nicotine addiction smoking cessation .,['BioTie North - American licensing partner Somaxon Pharmaceuticals started a phase II - III clinical study in patients suffering from pathological gambling and a pilot phase II study in nicotine addiction smoking surcease.']
neutral,"For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS news","[""For 24 - hour news, try ICIS news www. icis. com Click ` ` run ' ', so ICIS news""]"
neutral,He wore a black beanie-type cap and a black jacket .,['He fag out a black beanie - case cap and a disastrous crown.']
negative,The administrators have indicated a need for 900 job cuts at the Irish insurer over the next 15 months .,The administrators ingest argue a need for 900 occupation cuts at the Irish insurance firm over the next 15 months.
neutral,The products have a low salt and fat content .,['The products get a low salt and fat substance.']
negative,The total need for staff cuts corresponds to about 300 man-years .,The total need for stave cuts corresponds to astir 300 valet - years.
neutral,"According to product manager Lassi Hietanen , building a power plant that burns mixed waste in Helsinki may not be a good idea because this reduces the production of combined power plants using natural gas .","['According to product manager Lassi Hietanen, building a power plant that burns mixed dissipation in Helsinki english hawthorn not comprise a good idea because this reduces the production of combined top executive plants using natural gas.']"
negative,"According to Scanfil , demand for telecommunications network products has fluctuated significantly in the third quarter of 2006 , and the situation is expected to remain unstable for the rest of the year .","According to Scanfil, demand for telecommunications network products has fluctuated importantly in the third quarter of 2006, and the situation is expected to remain unstable for the repose of the class."
negative,Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,Finnair believes the strike will cause it daily net losses in excess of EUR 2mn imputable to cancel reservation and passenger re - routing.
negative,"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .","HELSINKI Thomson Financial - Percentage closed little changed, with Cargotec and Huhtamaki drop sharply on disappointing second - quarter reports."
negative,"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .","The airline estimated that the cancellation of information technology flights due to the closure of European airspace, and the process of recommencing traffic, have cause a the company a loss of EUR20m, including the costs of isolated passengers ' accommodation."
negative,The announcement comes two weeks before a key licensing agreement expires between between the two companies which are embroiled in a disagreement over royalty payments for Texas Instrument chips which use Qualcomm-patented technology .,The announcement comes two weeks before a key licensing agreement exit between between the two companies which are embroiled in a disagreement over royalty payments for Texas Instrument chips which use Qualcomm - patent engineering science.
negative,"In Finland , OP-Pohjola 's staff union is boycotting the group 's insurance sales tasks because the company has refused to take the sale of insurance into account in determining wages .","In Finland, OP - Pohjola ' s staff union is boycotting the mathematical group ' sec insurance sales tasks because the company has reject to take the sale of insurance policy into account in determining wages."
negative,Ruukki Group calculates that it has lost EUR 4mn in the failed project .,Ruukki Group calculates that information technology has lose EUR 4mn in the failed projection.
negative,"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .","Samsung currently occupy third place and lost ground during the fourth, dropping by 1. ogdoad% to an 11. 1% portion overall."
negative,"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .","The Baltimore Police and Fire Pension, which birth about $ 1. quintuplet jillion, lost about $ 3. 5 million in Madoff Ponzi dodging."
negative,"Vanhanen said the strike would be `` extremely damaging '' as some 1,300 participants and reporters begin to arrive in Finland for the one-day EU summit with Russian President Vladimir Putin in Lahti , about 100 kilometers ( 60 miles ) north of Helsinki .","Vanhanen said the strike would be ` ` extremely damaging ' ' as some 1, 300 participants and reporters begin to get in in Finland for the one - day europe summit with Russian President Vladimir Vladimir putin in Lahti, about 100 kilometers (60 miles) north of Helsinki."
negative,"`` Small firms are suffering at the moment because they are likely to have money trouble , '' he added .","` ` Small business firm are suffering at the moment because they embody likely to have money fuss, ' ' helium added."
negative,Altogether Finnair has canceled over 500 flights because of the strike .,Altogether Finnair has canceled all over d flights because of the smasher.
negative,"Operating result , excluding one-off items , totaled EUR 9.1 mn compared to EUR 10.6 mn in continuing operations , excluding one-off items in 2004 .","Operating event, excluding one - off items, totaled EUR 9. 1 mn compared to EUR 10. 6 mn in continuing operations, excluding unitary - off items in 2004."
