label,text,augmented_text
negative,The maritime administration said the ships had ignored warnings about the icy conditions .,The shipping authority said the ships had ignored warnings of icy conditions.
negative,"The offer , deemed too low by Finnlines ' board , stands until 4 pm tomorrow .","The offer, which Finnlines ""Board of Directors considers too low, is valid until 4 p.m. tomorrow."
negative,"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .","Turnover fell from 38.3 million euros to 30.6 million euros, according to the interim report published today."
negative,The recent troubles simply make NETeller cheaper .,Recent problems simply make NETeller cheaper.
negative,The union filed a grievance over the company 's overtime assignment policies .,The union complained about the company's overtime policy.
negative,"Therefore , the company 's 2005 result will remain weaker than that of 2004 .","As a result, the company's results for 2005 will remain weaker than those for 2004."
negative,Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,Vaisala's net income fell to 3.0 million euros (4.3 million dollars) in the third quarter of 2007 from 6.8 million euros (9.8 million dollars) in the same period of 2006.
negative,"`` The considerably weaker U.S. dollar and British pound had an impact on sales and average prices in euros , '' UPM said .","""The significantly weaker US dollar and sterling had an impact on sales and average prices in euros,"" UPM said."
negative,"`` The implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' Mr Meiklejohn said .","""The implementation of these programs has had and will have a negative impact on earnings in 2006 and 2007,"" Meiklejohn said."
negative,"`` We can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , '' he added .","""We can say that the number of transactions has now returned to normal, which is why we have decided to devalue our homes now for sale,"" he added."
negative,"`` We cut our frequency to New York last year , which explains the fall , '' he said .","""We cut our frequency to New York last year, which explains the decline,"" he said."
negative,"`` We see that the market continues to be tight in magazine papers , and our target is to close the deals by the end of the year . ''","""We see that the market for magazine articles remains tight, and our goal is to close the deals by the end of the year."""
negative,A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,A survey conducted by Taloustutkimus for Sampo Life shows that companies are ill-prepared to lose key employees.
negative,"Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % .","The agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers, a decrease of 6%."
negative,"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .","At 14: 11 CET, ArcelorMittal had lost 7.26 percent to 17.38 euros on Euronext Paris, taking the lead among blue-chip losers."
negative,Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,"Cash flow from operating activities from January to December 2008 was minus Euro 18.1 million, compared to Euro 39.0 million in the corresponding period in 2007."
negative,EPS dropped to EUR0 .2 from EUR0 .3 .,EPS fell from 0.3 EURO to 0.2 EURO.
negative,"Kiosk and cinema operations have suffered , in particular .",Kiosk and cinema operations in particular have suffered.
negative,Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,Kone shares fell 4.1 per cent to $55.77 in Helsinki.
negative,Ramirent made 18 million kroons EUR 1.15 mln loss last year ; the year before the company was 7.3 million kroons in the black .,"Ramirent made an 18 million kroner loss of 1.15 million euros last year; the year before, the company was in the black by 7.3 million kroner."
negative,Return on capital employed ROCE was a negative 2.3 % compared to 11.3 % in 2007 .,Return on capital employed amounted to a negative ROCE of 2.3% compared to 11.3% in 2007.
negative,Stora Enso 's target has been cut to EUR 4.85 from EUR 5.55 and Holmen 's target -- to SEK 135 from SEK 150 .,Stora Enso's target has been reduced from â‚?.55 to â‚?.85 and Holmen's from SEK 150 to SEK 135.
negative,The dismissed staff members will now take the matter to court unless it can be settled outside .,The dismissed staff will now take the matter to court unless it can be resolved externally.
negative,"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .","The European Commission had previously informed that it had fined ThyssenKrupp, United Technologies Corp's Otis, Schindler AG and Kone Oyj a total of â‚?92.3 million for alleged cartel activities in the elevator market dating back 12 years."
negative,"The one dark spot on the horizon , however , was the company 's performance in the Finnish bottled water market .","The only dark spot on the horizon, however, was the company's development in the Finnish bottled water market."
negative,"The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .","Turnover fell from 38.3 million euros to 30.6 million euros, according to the interim report published today."
negative,"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .","YIT filed counterclaims against Neste Oil in the amount of approximately 25 million Euros, which were mainly based on contractually executed works and additional costs due to the extension of the project."
positive,"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .","""The stable outlook reflects Nokia\'s strong market position in the global mobile phone market, strong cash flow generation and a very conservative balance sheet,"" said Raab."
positive,"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements .","These financing arrangements will enable the company to ensure that it has sufficient financial instruments to meet its potential capital needs, in line with its Treasury policy."
positive,"According to Karhinen , OP-Pohjola is an exciting enterprise because the cooperation will bring huge opportunities for customers and the company itself .","According to Karhinen, OP-Pohjola is an exciting company, as the cooperation will bring enormous opportunities for both the customers and the company itself."
positive,"Based upon its unique fiber expertise and innovative approach , the company has a strong market position in several business areas in which it operates .","Due to its unique fiber expertise and innovative approach, the company has a strong market position in several business areas in which it operates."
positive,"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .","January 20, 2010 - Finnish stationery and gift retailer Tiimari HEL: TII1V announced today that it will further improve its operational efficiency by focusing on its profitable core business."
positive,Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,"Efore's results for the last quarter showed an even faster improvement, as the company was able to procure its components better."
positive,Technical indicators for the stock are bullish and S&P gives NOK a positive 4 STARS out of 5 buy ranking .,"The technical indicators for the stock are optimistic, and S & P rates NOK with a positive 4 out of 5 buy rankings."
positive,"The broker highlights Cargotec as its preferred stock in the sector , as it is a pure play on global cargo and container handling , and it expects it to play an active role in further consolidating the industry .","The broker singled out Cargotec as its preferred stock in the sector, as it is a pure play in global cargo and container handling, and he expects it to play an active role in further consolidating the industry."
positive,"The restructuring creates a more efficient organization with increased operational focus and stable profitability , and leads to more efficient production , said Bo Annvik , head of Specialty Stainless .","The restructuring creates a more efficient organization with an increased operational focus and stable profitability, and leads to more efficient production, said Bo Annvik, Head of Specialty Stainless."
positive,"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''","""We\'re delighted with the move,"" says Morna Cowie, co-owner, above, ""it\'s twice the size of our current store and has a nice feel."""
positive,Elcoteq has a proven track record in electronics manufacturing services ( EMS ) and a global factory network coupled with modern manufacturing equipment and consistent systems and processes .,Elcoteq has a proven track record in Electronics Manufacturing Services (EMS) and a global factory network coupled with state-of-the-art manufacturing facilities and unified systems and processes.
neutral,"Previously , the company also delivered about 70 % of the steel used in Oasis of the Seas , Allure of the Seas ' sister ship completed last year .","Previously, the company also supplied about 70% of the steel used in Oasis of the Seas, the sister ship of Allure of the Seas, which was completed last year."
positive,The main strength of the cooperation project lies in merging the know-how of two large companies .,The main strength of the cooperation project lies in the pooling of the know-how of two large companies.
positive,"The Dutch broker noted that Nokian Tyres reported a good first quarter in 2006 , above or in line with consensus .",The Dutch broker pointed out that Nokian Tyres 2006 registered a good first quarter over or in accordance with the consensus.
positive,"The Nokian tyre proves its high safety excellently in the important driving qualities stability with mark 1.4 , handling 1.5 and braking on wet road with 1.9 .","Its high safety proves the Nokian tire in the important driving characteristics stability with note 1.4, handling 1.5 and braking on wet road with 1.9."
positive,"The respondents praised Finnair 's reliability , Finnishness , and understanding of its target group .","Respondents praised Finnair's reliability, resourcefulness and understanding of its target audience."
neutral,This ideally placed them in a position to tap into the potential of clean technology .,This ideally put them in a position to unlock the potential of clean technologies.
positive,"The long-standing partnership and commitment enable both parties to develop their respective operations , and ESL Shipping will also have the opportunity to update its fleet and improve its efficiency .","The long-standing partnership and commitment will allow both parties to develop their respective operations, and ESL Shipping will also have the opportunity to modernise its fleet and improve its efficiency."
positive,"Thanks to his wide contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our Indian operations '' , tells Incap 's President & CEO Juhani Hanninen .","Thanks to his broad network of contacts and his deep knowledge of the market and business environment, he will make a major contribution to the further development of our Indian activities, ""said Incap President and CEO Juhani Hanninen."
neutral,A comprehensive range of cut-to-length and slitting services will allow Ruukki in particular to serve light engineering customers who relocate their production to the St. Petersburg area .,A comprehensive range of cutting and cutting services will enable Ruukki in particular to serve lighting customers who are relocating their production to the St. Petersburg area.
neutral,"Creating interfaces that are more similar to interactions in the real world can enable experiences that are more natural and intuitive , in the same way that modern games and movies are more immersive through the use of realistic 3-D graphics .","Creating interfaces more similar to real-world interactions can enable experiences that are more natural and intuitive, just as modern games and movies are more immersive through the use of realistic 3D graphics."
neutral,Fiskars will be undertaking community projects throughout the UK and they are also on the lookout for local volunteers who are interested in helping out with the selected restoration projects .,Fiskars will run community projects across the UK and they are also looking for local volunteers to help with the selected restoration projects.
neutral,"INTERNET BUSINESS NEWS - -_ 1995-2006 M2 COMMUNICATIONS LTD As part of a drive to protect users of its Internet banking service , Barclays Bank has announced that it is to recommend F-Secure Internet Security to its customers .","INTERNET BUSINESS NEWS - - _ 1995-2006 M2 COMMUNICATIONS LTD As part of a campaign to protect users of its internet banking service, Barclays Bank has announced that it will recommend F-Secure Internet Security to its customers."
positive,"Tieto was looking for an energy solution which would best support the idea of sustainable development , and we were happy to be able to provide such a solution , saysJouni Haikarainen , Vice President , Fortum .","Tieto was looking for an energy solution that best supports the idea of sustainable development, and we were pleased to be able to offer such a solution, said Jouni Haikarainen, Vice President of Fortum."
neutral,"According to Rautaruukki , the company wants to promote the use of emission-free energy sources .","According to Rautaruukki, the company wants to promote the use of emission-free energy sources."
neutral,Atria chose the DeLight to attract consumers in the 25-45 age group to its Atria Fresh range of microwaveable meals .,Atria chose DeLight to attract consumers between the ages of 25 and 45 for its Atria Fresh range of microwaveable meals.
positive,"I use natural fibers to make the clothes more comfortable , to allow your skin to breathe and to be eco-friendly .","I use natural fibres to make clothes more comfortable, allow the skin to breathe and be environmentally friendly."
neutral,"In addition , a good biological durability is achieved . ''","It will also have a good biological shelf life. """
neutral,"The newly-completed Allure of the Seas and its identical sister ship , Oasis of the Seas , which was completed last year are the world 's largest cruise ships .","The Allure of the Seas, completed last year, and its identical sister ship Oasis of the Seas are the largest cruise ships in the world."
neutral,The recruits who have completed the K-retailer trainee program are qualified to start a career as independent retailers in K-stores .,The recruits who have completed the K-retailer trainee program qualify for a career as an independent retailer in K-stores.
neutral,"wins 98 % acceptance 23 December 2009 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will complete its takeover offer for textile company Tamfelt Oyj Abp ( HEL : TAFKS ) , after acquiring 98 % of its shares and votes .","December 23, 2009 - Finnish industrial machinery manufacturer Metso Oyj (HEL: MEO1V) announced today that it has completed its tender offer for the textile company Tamfelt Oyj Abp (HEL: TAFKS) after acquiring 98% of its shares and votes."
positive,"`` We love Activision 's fresh , colorful approach to Rapala : We Fish , '' said Kelly Brockpahler , Rapala .","""We love Activision\'s fresh, colorful approach to Rapala: We Fish,"" said Kelly Brockpahler, Rapala."
neutral,"A light , bright and pretty addition to your life , it will also keep a few pennies in your bank account .","As a light, bright and pretty addition to your life, it will also keep a few pennies in your bank account."
neutral,All Amer Sports companies develop and manufacture technically advanced products that improve the performance of active sports participants .,All Amer Sports companies develop and produce technically advanced products that improve the performance of active athletes.
positive,At the same time I am delighted by the fact that we were able to accomplish the organization with our own team members .,"At the same time, I am pleased that we were able to manage the organization with our own team members."
neutral,"In addition , we will launch a versatile online service to complete the traditional printed newspaper , Mr. Valkama says .","In addition, we will launch a versatile online service to complete the traditional printed newspaper, says Valkama."
neutral,"Stora Enso said DeLight was suitable for a wide range of applications including food , cosmetics , home decoration and leisure products .","Stora Enso said DeLight is suitable for a wide range of applications, including food, cosmetics, home decoration and leisure products."
positive,We are very proud to be able to use this kind of innovative mobile service for voting in elections .,We are very proud to be able to use this type of innovative mobile service for voting in elections.
positive,"Tim Cockroft brings with him an excellent track record having more than 18 years experience ; moreover , Tim has successfully developed the Capital Markets operations at Kaupthing Singer & Friedlander involving corporate finance and broking with a focus on mid-market companies .","Tim Cockroft has an excellent track record with over 18 years of experience and has successfully developed the capital markets businesses at Kaupthing Singer & Friedlander, which include corporate finance and broking with a focus on medium-sized companies."
neutral,The board further said the company omitted to tender for a substantial part of the works and as such they had rightfully been found non-responsive by the evaluation team .,"The board also said that the company had failed to put out to tender a significant part of the work and that, as a result, they had rightly been found unresponsive by the evaluation team."
positive,"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .","""After a long, unprofitable period, the Food Division achieved a profitable result, reflecting a healthier cost structure and a new approach to business operations,"" Rihko said."
positive,"`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .","""While the concerns remain longer-term, the size and scope could enable Nokia to sustain its newfound margin improvements in the short term,"" the analyst wrote."
positive,"Continuing operations turned an operating loss of EUR 0.1 mn , a slight improvement from a loss of EUR 0.2 mn a year earlier .","Operating losses in continuing operations amounted to EUR 0.1 million, a slight improvement from a loss of EUR 0.2 million in the previous year."
positive,Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,Earnings per share of 0.48 were higher than 0.37 a year ago and above market consensus of 0.40 euros.
positive,"W+Ã†rtsil+?'s solution has been selected for its low fuel consumption , environmentally sound technology , and global service support .","The W + Ã†rtsil +? solution was chosen for its low fuel consumption, environmentally friendly technology and global service support."
positive,"Dirk Jones , head of Financial Institutions Client Sales Management , GTS , Citigroup , Inc , said , ` Citi is extremely pleased to be providing global custody services to Pohjola Group Bank .","Dirk Jones, Head of Financial Institutions Client Sales Management, GTS, Citigroup, Inc., said, ""Citi is delighted to provide Pohjola Group Bank with global custodial services."
positive,The company said it estimates to make a slight profit thanks to cost-cutting measures .,The company said it expects to make a slight profit thanks to cost-cutting measures.
positive,"The previously concluded adaptation measures , concerning other staff , were adequate for the time being , and the planning operations continue as before at the plant , the company said .","The adjustment measures already decided, which also affect other employees, are sufficient for the time being and planning operations at the plant will continue as before, the company said."
positive,"The previously concluded adaptation measures concerning the other personnel are adequate for the time being , Raute said .","The adjustment measures already decided for the rest of the staff are sufficient for the time being, Raute said."
positive,"` After fixing our home-base , cutting costs and closing the non-profitable units , we are now looking at going forward , ' she said .","""After repairing our home base, cutting costs and closing the unprofitable units, we are now looking ahead,"" she said."
positive,"29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow .",29 September 2010 Finnish waste management and recycling company Lassila & Tikanoja is expanding its activities in Russia by opening its recently completed recycling plant in the city of Dubna near Moscow.
positive,"Rory Fitzgerald , general manager , operations , Bristol Port , said : `` With the use of low maintenance technology we can save up to 30 per cent on servicing , plus the load sensing hydraulics can save us an extra 15 to 30 per cent on fuel consumption . ''","Rory Fitzgerald, General Manager, Operations, Bristol Port, said: ""By using low-maintenance technologies, we can save up to 30 per cent of maintenance, and load sensing hydraulics can save us an additional 15 to 30 per cent of fuel consumption."""
neutral,"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .","""Method and system for controlling a hard disk via a physical multimedia card"" was invented by Marko Ahvenainen Ruutana, Finland."
neutral,"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .","The 10,000-square-metre property, which Stockmann bought for the Nevsky Center shopping centre, is located on Nevsky Prospekt, St. Petersburg's main street, next to the Vosstaniya Square metro station, in the immediate vicinity of Moscow's railway station."
positive,The court found TelecomInvest 's arguments convincing .,The court found TelecomInvest's arguments convincing.
neutral,"The other actions include the cutting of the expensive weekend shifts , the freezing of the production bonus system and by a general cost-cutting program .","Other measures include cutting expensive weekend shifts, freezing the production bonus system and a general cost-cutting programme."
neutral,"Typically , the transmission power level can be decreased when the interference noise is above a predefined value .","Typically, the transmitting power level can be lowered if the noise level exceeds a predefined value."
neutral,Bioheapleaching makes extraction of metals from low grade ore economically viable .,Bioheapleaching makes the extraction of metals from low-grade ore economically profitable.
positive,"Dubai Nokia has announced the launch of `` Comes with Music '' , its ground-breaking service which introduces a new way for people to enjoy music .","Dubai Nokia has announced the launch of ""Comes with Music,"" its groundbreaking service that introduces a new way for people to enjoy music."
negative,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( `` Kapthing '' ) has informed Rapala VMC Corporation ( `` Rapala '' ) that it has interrupted the liquidity providing for Rapala 's share for the time being .","Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10, 2008 at 11: 45 a.m. Kaupthing Bank Oyj (""Kapthing"") has informed Rapala VMC Corporation (""Rapala"") that it has temporarily suspended the liquidity provided for Rapala\'s stake."
neutral,"Steve Jackson , eBusiness Analyst at Satama and former CEO of Aboavista said : `` Google broke the mold when they gave away Google Analytics for free .","Steve Jackson, eBusiness analyst at Satama and former CEO of Aboavista, said: ""Google broke the age of giving away Google Analytics for free."
neutral,"Sukhraj Dulai , of the 2900 block of Boni Sue Court , a cul-de-sac on the city 's north side , started the vehicle and went inside his house about 8 a.m. Tuesday , leaving the garage door open .","Sukhraj Dulai, of the 2900 block of Boni Sue Court, a cul-de-sac on the north side of the city, started the vehicle and went to his house about 8 a.m. on Tuesday, leaving the garage door open."
neutral,The negotiations concern 246 salaried and senior salaried employees and are scheduled to be completed in six weeks .,The negotiations concern 246 employees and senior managers and are expected to be concluded in six weeks.
neutral,"Typical end-uses include roof structures , floorings , walls and ceilings , non-visible structures in vehicles , packaging and boxes , construction site structures , fencing and shelters , and formwork with a limited number of concrete pourings .","Typical end applications are roof structures, floor coverings, walls and ceilings, invisible structures in vehicles, packaging and boxes, construction site structures, fences and shelters, and formwork with a limited number of concrete slurries."
neutral,"We offer challenging and interesting employment for over 20,000 people in 20 countries throughout Europe .","We offer challenging and interesting jobs to over 20,000 people in 20 countries across Europe."
neutral,"We offer our clients integrated management consulting , total solutions for complex projects and efficient , best-in-class design and supervision .","We offer our customers integrated management consulting, complete solutions for complex projects and efficient, first-class design and supervision."
neutral,`` Our research shows that access to information technology has been one of the limiting factors for most small businesses especially when they work in a heterogenous network based environment .,"""Our research shows that access to information technology has been one of the limiting factors for most small businesses, especially when operating in a heterogeneous network-based environment."
positive,1 Block lamp Harri Koskinen 's light was introduced in 1996 and has been a bestseller ever since .,1 Block Lamp Harri Koskinen luminaire was introduced in 1996 and has been a bestseller ever since.
neutral,"Amer , which bought Salomon from adidas in October , said the job cuts are aimed at boosting competitiveness .","Amer, who bought Salomon from adidas in October, said the job cuts were aimed at boosting competitiveness."
negative,"However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .","However, this increases signal traffic, which wastes network resources and allows fewer smartphones to connect."
neutral,"In a note to clients published , the Dutch broker described the company 's third quarter results as ` soft ' , although it also noted that Elcoteq retained its guidance , dealers said .","In a published note to clients, the Dutch broker described the company\'s third-quarter results as ""soft,"" although it also noted that Elcoteq is maintaining its forecast, traders said."
neutral,M2 Communications disclaims all liability for information provided within information on on the world wide web .,M2 Communications disclaims all liability for information provided within information on the World Wide Web.
neutral,Rosen was cautious about being too optimistic inregard to the second half of the year .,Rosen was cautious about the second half of the year.
neutral,"The EB Tough VoIP Field Phone is equipped with an integrated speaker , Ethernet and SHDSL connectivity , and enables several innovative applications .","The EB Tough VoIP fieldphone is equipped with an integrated speaker, Ethernet and SHDSL connectivity and enables several innovative applications."
negative,The first ship has been delayed and is estimated to be completed in spring 2010 .,The first ship has been delayed and is expected to be completed in spring 2010.
negative,"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .","Tallink Silja attributes the significant decline to problems with the booking system, which was put into operation in October, the sale of the ""Sky Wind"" trailer ferry and the route between Stockholm and Riga, which attracted passengers from the Helsinki-Stockholm route."
negative,Finnlines estimated in its annual general meeting that 2008 will be financially a tough year due to large investments .,Finnlines estimated at its Annual General Meeting that 2008 will be a financially difficult year due to major investments.
negative,"`` Adjustment to the fall in price level , in contrast , has been less effective .","""However, the adjustment to the decline in the price level was less effective."
negative,17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,"March 17, 2011 - Goldman Sachs estimates that the Norwegian mobile business of Telenor ASA OSL: TEL of Norway and TeliaSonera AB STO: TLSN of Sweden has a negative near-term outlook."
positive,"To ensure low operational cost for radio networks , the BTS modules can be configured , software upgraded and diagnosed remotely .","To ensure low operating costs for wireless networks, the BTS modules can be configured, software updated, and remotely diagnosed."
negative,"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .","Based on first quarter results, existing order backlog and new order outlook, the Company expects full-year revenues to decline by 25% from 2008 onwards, gross margin to remain at a healthy level and operating profit margin to be lower than in 2008 due to lower sales volumes."
positive,"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .","Key shareholders in the Finnish IT services provider TietoEnator Oyj rejected a hostile â‚?.08 billion takeover bid by Nordic Capital on Friday, breathing new life into a possible counteroffer by Blackstone Group LP and Norwegian telecom operator Telenor ASA."
neutral,"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .","He answers questions about how many visitors get conversations, how big the team is and what the problems are when setting up social media channels."
negative,stores 16 March 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said yesterday that it will cut a total of 28 jobs in its units Tiimari Retail Ltd and Gallerix Finland Ltd as a result of the closure of shops .,16 March 2010 - Finnish stationery and gift retailer Tiimari HEL: TII1V announced yesterday that it will cut a total of 28 jobs in its Tiimari Retail Ltd and Gallerix Finland Ltd divisions as a result of store closures.
neutral,"A local waste management company , Turun Seudun J+Ã†tehuolto , has planned to set up a 150,000 tonne waste-burning facility .","A local waste management company, Turun Seudun J + Ã†tehuolto, is planning to build a waste incineration plant with a capacity of 150,000 tonnes."
neutral,"According to Chairman Michael Hornborg , the organizations has merely criticised Raisio 's weak performance .",Chairman Michael Hornborg said the organisations were only criticising Raisio's poor performance.
positive,"As a result , the Russia 's import restrictions on Finnish dairy companies will be canceled on 6 August 2010 .","As a result, Russian import restrictions on Finnish dairy companies will be lifted on 6 August 2010."
neutral,Finnish forestry company UPM-Kymmene and waste management company Lassila & Tikanoja said on Jan. 30 they were planning to produce ethanol and energy from commercial and industrial waste .,Finnish forestry company UPM-Kymmene and waste management company Lassila & Tikanoja announced on 30 January that they plan to produce ethanol and energy from commercial and industrial waste.
negative,"Only the driver was left in the car with the suspect , who was kidnapped and forced at gunpoint to drive to Durham .","Only the driver was left in the car with the suspect, who was kidnapped and forced to drive to Durham at gunpoint."
neutral,"PGE Belchatow runs the 4.44 GW Belchatow coal-fired power plant , and Fortum has intentions to start a CCS demonstration project jointly with Teollisuuden Voima Oyj ( TVO ) - another Finnish utility - at the their jointly owned 565MW Meri-Pori coal-fired facility .","PGE Belchatow operates the 4.44 GW Belchatow coal-fired power plant, and Fortum intends to start a CCS demonstration project with Teollisuuden Voima Oyj (TVO), another Finnish utility, at the joint 565 MW Meri-Pori coal-fired power plant."
neutral,"The chain has been trying to cut its own costs , pressuring vendors such as fitness equipment manufacturer Precor to slash prices .",The chain is trying to cut its own costs and is putting pressure on suppliers such as fitness equipment maker Precor to slash prices.
neutral,BioTie North-American licensing partner Somaxon Pharmaceuticals started a phase II-III clinical study in patients suffering from pathological gambling and a pilot phase II study in nicotine addiction smoking cessation .,"BioTie Somaxon Pharmaceuticals ""North American licensing partner has initiated a phase II clinical trial in patients with pathological gambling and a pilot phase II study in nicotine addiction."
neutral,"For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS news","For 24-hour news, try ICIS news www.icis.com Click on ""trial,"" then ICIS news"
neutral,He wore a black beanie-type cap and a black jacket .,He was wearing a black cap and black jacket.
negative,The administrators have indicated a need for 900 job cuts at the Irish insurer over the next 15 months .,The administrators have indicated that 900 jobs will have to be cut at the Irish insurer over the next 15 months.
neutral,The products have a low salt and fat content .,The products have a low salt and fat content.
negative,The total need for staff cuts corresponds to about 300 man-years .,The total need for staff reductions corresponds to about 300 man-years.
neutral,"According to product manager Lassi Hietanen , building a power plant that burns mixed waste in Helsinki may not be a good idea because this reduces the production of combined power plants using natural gas .","According to product manager Lassi Hietanen, building a combined waste incineration plant in Helsinki may not be a good idea, as it reduces the production of combined-cycle power plants using natural gas."
negative,"According to Scanfil , demand for telecommunications network products has fluctuated significantly in the third quarter of 2006 , and the situation is expected to remain unstable for the rest of the year .","According to Scanfil, demand for telecommunications network products fluctuated significantly in the third quarter of 2006 and the situation is expected to remain volatile for the rest of the year."
negative,Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,Finnair expects the strike to cause the company a daily net loss of more than two million euros through canceled reservations and passenger diversions.
negative,"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .","HELSINKI Thomson Financial - Shares closed little changed, with Cargotec and Huhtamaki falling sharply after disappointing second-quarter reports."
negative,"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .","The airline estimated that the cancellation of its flights due to the closure of European airspace and the resumption of air traffic caused the company a loss of 20 million euros, including the cost of accommodating stranded passengers."
negative,The announcement comes two weeks before a key licensing agreement expires between between the two companies which are embroiled in a disagreement over royalty payments for Texas Instrument chips which use Qualcomm-patented technology .,"The announcement comes two weeks before the expiration of a key licensing agreement between the two companies, which are embroiled in a dispute over royalties for chips made by Texas Instruments that use Qualcomm's patented technology."
negative,"In Finland , OP-Pohjola 's staff union is boycotting the group 's insurance sales tasks because the company has refused to take the sale of insurance into account in determining wages .","In Finland, OP-Pohjola's staff union is boycotting the group's insurance distribution because the company refuses to take insurance sales into account when setting wages."
negative,Ruukki Group calculates that it has lost EUR 4mn in the failed project .,The Ruukki Group estimates that it has lost four million euros as a result of the failed project.
negative,"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .","Samsung currently occupies third place and lost ground during the quarter, falling 1.8% to a total share of 11.1%."
negative,"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .","The Baltimore Police and Fire Department, which has about $1.5 billion in assets, lost about $3.5 million through Madoff's Ponzi scheme."
negative,"Vanhanen said the strike would be `` extremely damaging '' as some 1,300 participants and reporters begin to arrive in Finland for the one-day EU summit with Russian President Vladimir Putin in Lahti , about 100 kilometers ( 60 miles ) north of Helsinki .","Vanhanen said the strike would be ""extremely damaging"" when about 1,300 participants and reporters arrive in Finland for the one-day EU summit with Russian President Vladimir Putin in Lahti, about 100 kilometres north of Helsinki."
