label,text,augmented_text
negative,"Making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation .","Making matters more difficult, the company said it also has now been grappling with substantially higher oil and gas prices globally, which have pushed up the combined cost ratio of energy products, raw raw materials materials and air transportation."
positive,"`` Beyond the improved voice capabilities , customers now have a streamlined way to comply with recalls and other traceability requirements , providing them with a competitive advantage .","`` ` Beyond the improved virtual voice capabilities, customers now have "" a streamlined way to to comply with with recalls and other associated traceability requirements by, providing * them with a competitive price advantage."
positive,Finnair was able to operate most of its leisure flights despite the strike .,Finnair was later able to operate most of all its leisure class flights despite after the airline strike.
neutral,"The business idea of Budget Sport is to offer customers a wide range of high-quality sports equipment and clothing at low prices , the company said .","['The business idea ahead of Budget Sport Fitness is to offer customers overall a wide operating range selection of high-quality winter sports running equipment and clothing at low prices, the Austrian company said Monday.']"
neutral,One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,['One variant of the headboxes will likely be equipped with and a full modern consistency control tool system to ensure finer cross cracking machine profile of the standard plasterboard.']
neutral,"One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard , company said in a statement received by Lesprom Network .","['One of all the headboxes will be equipped with with a modern central consistency control cooling system geared to ensure minimal cross in machine horizontal profile of the plasterboard floor, company said in a statement received by News Lesprom Network.']"
negative,Small investors have voiced fears that the shares will end up with risk investors .,Small investors alike have voiced fears that let the shares float will end up with only risk placed investors.
negative,"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .","The total result will also be burdened by notably increased fixed costs associated with commercial operations acquired in Southwest China 2, and restructuring costs expected in Japan."
positive,"As part of the transaction , M-real and Sappi have also signed a long-term agreement on the supply of pulp and BCTMP and other smaller services and supplies .","As part II of the proposed transaction, M-real and Sappi Ag have now also signed a long-term agreement agreeing on the supply networks of pulp and BCTMP and two other C smaller production services and supplies suppliers."
neutral,Sales were down 14 per cent in Finland and up 27 per cent abroad where sales were lifted by the strong growth in sales in Russia and Lithuania .,['Sales volumes were down 14 per per cent in Finland and marginally up 27 per cent abroad Germany where sales were again lifted by essentially the same strong growth in sales in Romania Russia Finland and Lithuania.']
neutral,"In Asia earlier , Japan 's Nikkei index fell 0.62 percent and Hong Kong 's Hang Seng Index rose 0.56 percent .","[""In Asia earlier, while Japan's top Nikkei index fell about 0.62 more percent to and after Hong Kong's Hang S Seng Index and rose 0.56 percent,.""]"
neutral,4 February 2011 - Finnish privacy and security software developer Tectia Oyj ( HEL : TEC1V ) said Wednesday it has set up two strategic business units - managed security and mobile authentication .,['4 February 2011 Helsinki - Leading Finnish privacy and security software developer Tectia Networks Oyj ( N HEL : 1 TEC1V ) CA said Wednesday September it has set up two fully strategic business units - managed data security and mobile device authentication.']
negative,"Operating profit for the 12-month period decreased from EUR2 .9 m while turnover increased from EUR24 .5 m , as compared to the financial year 2004 .","Operating group profit for the 12-month financial period decreased from 2015 EUR2 42.9 m 2014 while turnover income increased steadily from EUR24.5 m 2012, both as compared to the financial calendar year 2004."
negative,"Operating profit for the 12-month period decreased from EUR28 .2 m while net turnover increased from EUR313 .42 m , as compared to the financial year 2004 .","Operating profit adjusted for on the year 12-month reporting period 2011 decreased by from EUR28.2 T m while net turnover profit increased from EUR313.42 t m, as compared how to the financial year 2004."
negative,"Operating profit for the 12-month period decreased from EUR5 .4 m while net sales increased from EUR62 .0 m , as compared to the financial year 2004 .","Operating profit level for the 12-month observation period also decreased from EUR5.4 m and while net sales increased further from from EUR62.0 m, respectively as compared to before the financial half year 2004."
neutral,"Operating profit for the 12-month period decreased from EUR9 .6 m while net sales increased from EUR69 .0 m , as compared to 2005 .","['Operating profit posted for over the corresponding 12-month period decreased further from at EUR9.6 m () while net business sales increased from EUR69.0 m, as compared relative to a 2005 total.']"
neutral,"Operating profit for the six-month period decreased from EUR111 .9 m , while sales increased from EUR1 ,275 m , as compared to the corresponding period in 2006 .","['Operating unit profit generation for the specific six-month time period decreased from EUR111.9 m, while its sales figures increased from EUR1,,275 z m, as when compared to the corresponding period in 2006 t.']"
negative,"Operating profit for the six-month period decreased from EUR21m , while net sales increased from EUR436 .9 m , as compared to the corresponding period in 2007 .","Operating profit achieved for that the same six-month group period decreased from EUR21m, while its net sales also increased from approximately EUR436.9 m, as compared back to the corresponding reporting period in August 2007."
negative,"Operating profit for the three-month period decreased from EUR1 .65 m while net sales increased from EUR14 .6 m , as compared to the corresponding period in 2005 .","Operating book profit for the preceding three-month July period decreased slightly from around EUR1 F.65 in m while net sales increased from EUR14 f.6 m m, down as compared to the corresponding period in 2005."
negative,"In the first half of 2008 , the Bank 's operating profit fell to EUR 11.8 mn from EUR 18.9 mn , while net interest income increased to EUR 20.9 mn from EUR 18.8 mn in the first half of 2007 .","In the first half of 2008, the Bank's core operating cash profit fell to EUR 11.8 t mn from expected EUR 18.9 mn, while net earned interest income has increased to EUR 20.9 mn from EUR 18.8 mn posted in the respective first half of 2007 and."
negative,"Operating profit for the 12-month period decreased from EUR157 .5 m , while net sales increased from EUR634 .3 m , as compared to 2007 .","Operating profit figures for the prior 12-month 2018 period decreased from EUR157.5 m, while net sales sales increased, from about EUR634.3 p m, as improved compared to in 2007,."
negative,"Operating profit for the 12-month period decreased from EUR17 .9 m while net sales increased from EUR58 .3 m , as compared to 2007 .","Operating profit for at the 12-month ended period 2013 decreased substantially from before EUR17 at.9 000 m while net merchandise sales increased marginally from EUR58.3 m m, as compared to 2007."
negative,"Operating profit for the nine-month period decreased from EUR19 .9 m while net sales increased from EUR155 .7 m , as compared to the corresponding period in 2007 .","Operating profit profit for the nine-month period decreased, from EUR19.9 m ha while per net sales increased from EUR155.7 m h, lower as compared with to the corresponding period finished in November 2007 for."
negative,"Comparable operating profit for the quarter decreased from EUR510m while sales increased from EUR860m , as compared to the third quarter 2007 .","Comparable merchandise operating profit for the second quarter decreased sharply from EUR510m ago while sales increased from EUR860m before, reflecting as difference compared to that the third quarter ended 2007."
negative,"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .","Earlier today, Deutsche Geberit AB's larger Finnish rival Uponor OYJ cut back its 2017 full-year sales growth forecast to about 6 pct from 10 pct, blaming some tough sales conditions in Germany and the Eastern US, as well as some currency factors."
positive,"In the fourth quarter of 2009 , Atria 's net loss shrank to EUR 1.2 million from EUR 5.9 million and net sales contracted to EUR 340.4 million from EUR 361.1 million .","In the fiscal fourth quarter of 2009, Atria's net loss overall shrank down to EUR CAD 1.2 gross million from EUR 5.9 million and net sales actually contracted to EUR 340.4 net million up from EUR USD 361.1 million per."
negative,"Operating loss totalled EUR 0.3 mn , down from a profit of EUR 5.1 mn in the first half of 2009 .","Operating rental loss totalled EUR 0.3 mn, down from having a reported profit contribution of the EUR circa 5.1 million mn achieved in the first half years of 2009."
negative,"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn .","Operating income loss * totalled some EUR 0.9 mn, and down slightly from a profit surprise of over EUR 2.7 per mn."
negative,"Pretax loss totaled EUR 1.2 mn , down from a profit of EUR 2.1 mn in 2004 .","Pretax loss totaled for EUR - 1.2 mn t, revised down rapidly from a profit of about EUR $ 2.1 mn in January 2004."
negative,"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .","The group of's 2019 operating loss outlook was EUR 0.8 mn today, down significantly from almost a stable profit of EUR 2.5 per mn posted in 2004."
negative,"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier .","The Finnish national carrier said net loss in 2017 April 1 through June was approximately euro26 million, down from achieving a net profit forecast of approximately euro13 million a whole year earlier today."
negative,"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .","It too generated an extraordinary operating income loss of fiscal EUR 96.3 million mn, down sharply from a profit of EUR R 43.9 mn."
neutral,"The highest growth would be in China , while weakening demand would continue in North America , UPM said .","['The next highest growth trajectory would be in China region, but while weakening demand would still continue in North America market, UPM Young said.']"
negative,"UPM said the move will lower net profit by  x20ac 385 million US$ 520 million in the second quarter , mainly due to impairment charges .","UPM said the move will lower adjusted net operating profit by  x20ac 385 million US$ (. 520 ) million in the second quarter over, was mainly partly due to accounting impairment charges in."
neutral,"Marubeni has participated in GHG - Green House Gas - emission reduction projects overseas , obtained emissions credit from its projects and has provided these to Japanese clients .","['Marubeni has now participated in seven GHG Gas - Green House Gas - emission emission reduction projects undertaken overseas, it obtained emissions credit agreements from its international projects and has provided these to Japanese technology clients abroad.']"
positive,"The two companies will also partner in further developing Raiso 's cholesterol lowering brand , Benecol .","The two companies also will also partner in further up developing both Raiso Pharmaceutical's cholesterol lowering cholesterol brand,, with Benecol."
neutral,"Below are consolidated , unaudited results for Amanda Capital under IFRS reporting standards .","['Below listed are consolidated, quarterly unaudited quarterly results for Amanda Financial Capital under accepted IFRS Accounting reporting standards.']"
neutral,Below are unaudited consolidated results for Aspocomp Group under IFRS reporting standards .,['Below below are consolidated unaudited condensed consolidated operating results for Aspocomp Group prepared under IFRS 12 reporting standards.']
neutral,"ASPOCOMP GROUP OYJ STOCK EXCHANGE RELEASE December 15 , 2006 at 4:50 PM According to the disclosure received today by Aspocomp Group Oyj , the share of Henrik Nyberg in Aspocomp Group Oyj 's share capital and votes has decreased below 5 percent .","[""ASPOCOMP GROUP OYJ STOCK EXCHANGE RE RELEASE December 31 15 th, 2006 at 4:50 PM According according to the financial disclosure received today by Swedish Aspocomp Group Oyj, the share of Henrik Nyberg in Aspocomp Corporation Group Oyj's share capital index and votes has decreased below 5 percent by.""]"
neutral,Sales fell abroad but increased in Finland .,['Sales actually fell abroad but increased heavily in southern Finland.']
negative,"Since the association 's data do not cover sales figures from about 100 small local breweries and sales of imported beer products , the actual market shares of its members are smaller than those given in the report .","Since only the association for's data requests do not cover weekly sales figures from about 100 small local regional breweries and included sales of imported Belgian beer products, the combined actual market shares of its 43 members are smaller than those originally given in the report."
neutral,Total two offers were received by Contracting Authority for participating in this contract ; however the contract was allotted to Affecto Finland Oy .,"['Total two offers were received verbally by Independent Contracting Authority Ireland for... participating in this construction contract ; "" however the contract was allotted to N Affecto Finland Oy,.']"
negative,"At 1.33 pm , the OMX Helsinki 25 was 0.30 pct lower at 2,463.67 and the OMX Helsinki was down 0.37 pct at 8,537.42 on volume of 256 mln eur .","At 1.33 pm, only the OMX Norwegian Helsinki top 25 board was 0.30 pct lower at 2,463.67 and only the OMX Nordic Helsinki was closing down further 0.37 pct at 8,537.42 on volume low of 256 mln eur."
negative,"At 12.01 pm , the OMX Helsinki 25 was down 0.66 pct to 3,143.57 and the OMX Helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover .","At @ 12.01 pm pm, the OMX Helsinki Dec 25 was slightly down 0.66 pct to near 3,143.57 point and the OMX Helsinki was 0.67 pct lower at record 10,530.74 set on 253 mln new eur turnover."
neutral,"Compared with the FTSE 100 index , which fell 35.2 points ( or 0.6 % ) on the day , this was a relative price change of 0.6 % .","['Compared with versus the FTSE 100 index, of which fell 35.2 points ( or 0.6 % median ) to on During the day, this increase was actually a relative stable price value change of 0.6 % vs.']"
neutral,Elcoteq SE is Europe 's largest contract electronics maker and has set up a unit in Bangalore in association with Avista Advisory of Mumbai .,"[""Elcoteq SE is the Europe's largest contract electronics solutions maker and has set geared up with a new unit in New Bangalore in association also with The Avista Advisory of Mumbai Ltd.""]"
negative,HELSINKI ( AFX ) - KCI Konecranes said that Franklin Resources Inc 's share of voting rights in the Finnish cranes company fell last week to 4.65 pct from more than 9 pct in October 2005 .,HELSINKI ( - AFX ) - KCI Konecranes said that shareholder Franklin Resources Inc's share ownership of voting rights in acquiring the Finnish cranes leasing company fell late last week week slightly to 4.65 pct from more recently than 9 pct in October 2005.
negative,"In January-August 2009 , imports by sea in container , lorry , and trailer units fell by 27.7 % and exports by 28.6 % from the corresponding period in 2008 .","In the January-August Sept 2009 trade, total imports by sea containers in container ship, bulk lorry, and trailer units fell by 27.7 Y % each and exports by 28.6 % from the corresponding trading period in 2008."
neutral,Liora 's got a brand-new bag .,"[""Liora's s got'a totally brand-new statement bag.""]"
negative,The airline 's share price closed down slightly at (  x20ac ) 12.51 ( $ 15US .74 ) in Helsinki .,"The airline's closing share price had closed down very slightly, at USD (  x20ac h ) 12.51 ( CI $ 15US 31.74 ) Tuesday in Helsinki."
negative,"The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .","The OMX Helsinki 25 gold ended trading 0.47 pct slightly lower close at 3,150.55 and while the broader OMX Gold Helsinki was down 0.21 pct falling at VG 10,736.42 on 1.523 bln eur average turnover."
neutral,"The podcast , sees Harple provide the low-down on GyPSii 's platform , which takes someone 's location and demographic information to produce a contextual index of the world around them .","[""The podcast,, sees Harple again provide the first low-down information on GyPSii's unique platform, which takes on someone's location history and demographic information to continuously produce, a contextual index of the world all around them.""]"
negative,"When this information was released on 5 September 2008 , Nokia 's American Depositary shares fell by 8 % .","When only this information publicly was released on 5 September â€?2008, Nokia Finland's American American Depositary shares fell by 8 % during."
neutral,"- Among other Finnish shares traded in the US , Stora Enso closed 0.33 pct lower at 12.11 eur , UPM-Kymmene was up 0.28 pct at 18.10 eur , and Metso was down 0.13 pct at 31.06 eur .","['- ( Among other Finnish shares traded in with the US, i Stora Enso closed under 0.33 pct slightly lower at * 12.11 Finnish eur,, UPM-Kymmene was up around 0.28 pct at 18.10 eur, and Metso was down 0.13 pct at 31.06 eur.']"
negative,"Finnish construction company YIT is reducing the number of start-ups of market-financed residential units in 2007 to about 2,300 from the previously announced 2,700 .","Finnish construction financing company YIT Group is slowly reducing the maximum number of start-ups out of market-financed smart residential units introduced in 2007 down to about 2,300 homes from the previously announced 2,700 percent."
negative,"At 10.33 am , Huhtamaki was the market 's biggest faller , 8.69 pct lower at 11.35 eur , while the OMX Helsinki 25 was 0.32 pct higher at 3,332.41 , and the OMX Helsinki was up 0.47 pct at 11,687.32 .","At on 10.33 am, Huhtamaki was the market's biggest daily faller, 8.69 pct lower today at 11.35 eur,. while the OMX Helsinki top 25 was yesterday 0.32 de pct higher at at 3,332.41 k, and the OMX Helsinki was finally up 0.47 pct at 11,687.32."
negative,"At 12.59 pm , the OMX Helsinki 25 index was 0.32 pct lower at 2,694.81 .","At around 12.59 pm, the benchmark OMX Europe Helsinki 25 index close was down 0.32 pct lower at 20 2,694.81 p."
negative,"At the close , the OMX Helsinki 25 was 0.01 pct lower at 3,067.64 points and the OMX Helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover .","At before the close, the the OMX Baltic Helsinki 25 was selling 0.01 pct lower at at 3,067.64 points and the OMX Baltic Helsinki ETF was down 0.05 pct at 10,321.46 net points on with over 1.343 bln eur of turnover activity."
neutral,"Body The credit falls due February 24 , 2014 .","['Body Language The credit freeze falls now due February 24, 2014.']"
negative,"Capacity will ease at its Seikku sawmill in Pori and Alholma sawmill in Pietarsaari and result in 60 people being laid off for around six weeks starting mid-May , it said .","Capacity will ease at its Seikku sawmill in Pori River and at Alholma sawmill in Y Pietarsaari, and result - in over 60 employed people of being laid off for around six weeks - starting mid-May, it said."
neutral,"However , two of the previously ordered sets will start producing electricity at the end of October 2010 , it said .","['However, not two out of just the six previously ordered sets will start producing electricity at the end of calendar October for 2010, Monday it said.']"
neutral,"Sales in local currencies decreased by 0.5 percent while the number of subscribers rose by 12.7 million to a total of 147.6 million at the end of fourth quarter , the company said .","['Sales revenues in local real currencies decreased by the 0.5 percent â€?while the number of subscribers rose marginally by minus 12.7 per million % to a total of 147.6 million at the end part of fourth quarter, Friday the company said.']"
negative,The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR 93.9 million USD 137.3 m as given in the interim report on August 5 .,The company confirmed its own estimate for lower segment revenue for the whole OF 2009 than the year-ago EUR 93.9 million USD 137.3 million m as previously given in under the 2008 interim annual report announced on August 5 2013.
negative,The company expects its net sales for the whole 2009 to remain below the 2008 level .,The company expects its overall net asset sales results for for the whole calendar 2009 to remain below of the 2008 level.
negative,The measures result from decreased demand in technical design and product information .,The measures result from decreased demand particularly in the technical level design software and product information.
negative,"The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .","The OMX All Nordic 40 OMXN40 index index, comprising includes the leading 40 overall most traded Nordic stocks on the Stockholm Nasdaq Global OMX exchange here, closed down 0.87 % at 1,064.14 Danish points on last Thursday."
negative,The repurchases shall decrease the distributable capital and reserves .,The accelerated repurchases announced shall decrease the distributable capital and statutory reserves of.
negative,- Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .,- Net of sales results for the Easter period are expected to fall well down below only that of last year and the actual result published after non-recurring price items is expected to actually be in only the red.
negative,"In Finland , the Bank of +_land reports its operating profit fell to EUR 6.1 mn in the second quarter of 2008 from EUR 7.5 mn in the second quarter of 2007 .","In Southern Finland, the Bank Authority of +_land even reports on its operating profit profit fell to EUR 6.1 mn in for the fiscal second quarter of 2008 from EUR 7.5 million mn in the corresponding second quarter of year 2007."
negative,"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .","Budapest Hotel, August 10 MTI - Finnish medical electronics maker Elcoteq will temporarily lay off 700 factory workers directly at its plants in Pecs S Hungary at the end half of September mostly because ahead of falling orders, communications director for Elcoteq's local unit, David Zoltan Krippl told Y MTI on Monday."
negative,Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,"Earnings adjusted per share EPS realized in 2005 was decreased to EUR0.66, from EUR1 EPS.15 recorded in comparative 2004."
negative,"Finnair 's Tallinn-based subsidiary , Aero AS , carried 23,335 passengers , a decline of 60.8 % , on routes between Helsinki and the Baltic capitals and within Southern Finland .","Finnair's Tallinn-based Swedish subsidiary corporation, AS Aero Express AS, carried about 23,335 passengers, for a decline of nearly 60.8 %, on six routes connecting between Helsinki and the Baltic capitals and within and Southern Finland."
negative,"HELSINKI AFX - Kesko Corp is expected to report a lower second quarter EPS today due to tax charges , but other earnings lines are seen higher year-on-year , analysts said .","HELSINKI S AFX REPORT - Nissan Kesko Corp is expected to report on a mostly lower quarterly second quarter EPS today due to tax charges in, but other earnings lines are also seen driving higher year-on-year revenues, analysts said."
negative,"In Q1 of 2009 , Bank of +_land 's net interest income weakened by 10 % to EUR 9.1 mn .","In Q1 of fiscal 2009, central Bank of Germany +_land's 2009 net constant interest banking income was weakened further by 10 % to EUR 10 9.1 mn."
negative,"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .","ADPnews - Aug - 3, 2009 -- - - Finnish media group BIG Ilkka-Yhtyma Oyj ( HEL : ILK2S said today its net profit also fell 45 % on for the year to hit EUR 5.9 million USD euro 8.4 m in the first half of - 2009."
negative,Operating profit for 2009 lower than outlook published earlier .,Operating profit forecast for Dec 2009 lower than outlook published from earlier yesterday.
negative,Operating profit for continuing operations fell to EUR 48.3 mn from EUR 72.4 mn in the first half of 2007 .,Operating profit for continuing daily operations units fell suddenly to EUR 1 48.3 mn w from about EUR 72.4 million mn estimated in the first financial half of 2007.
negative,"Revenue for the quarter totaled 27.4 billion , down 2 percent from 28.1 billion in the fourth quarter in 2008 .","Revenue posted for the quarter 2016 totaled 27.4 million billion din, down nearly 2 percent from 28.1 billion bought in from the fourth quarter in 2008,."
negative,"Sampo Bank 's market share of lending was 13.6 % , down from 14.4 % in the first quarter of 2008 .","Sampo Cooperative Bank *'s market revenue share of consumer lending was around 13.6 % 2007, down somewhat from $ 14.4 million % in the first quarter of 2008."
negative,Sanoma News ' advertising sales decreased by 22 % during the year .,Sanoma County News'net advertising unit sales actually decreased by 22 % during the year 2009.
negative,"26 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj ( HEL : LAT1V ) , or L&T , said today its net profit declined to EUR20 .9 m for the first nine months of 2010 from EUR27 .6 m for the same period a year earlier .","26 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj ( HEL : LAT1V ), pronounced or L&T O, said () today its net profit declined to EUR20.9 Per m for the first nine months of September 2010 from EUR27.6 per m for the earlier same period a year earlier.."
negative,Finnish Bank of +_land reports its operating profit fell to EUR 4.9 mn in the third quarter of 2007 from EUR 5.6 mn in the third quarter of 2006 .,Finnish Bank branch of Ha +_land Bank reports its monthly operating system profit fell to EUR 4.9 mn in the third quarter month of 2007 from EUR 5.6 mn in during the following third quarter quarter of 2006.
negative,"Finnish Bank of +_land reports operating profit of EUR 2.2 mn in the first quarter of 2010 , down from EUR 6.3 mn in the corresponding period in 2009 .","Finnish Bank of Finland +_land is reports operating profit level of approximately EUR - 2.2 mn in the first second quarter of 2010, down from EUR 6.3 mn on in and the corresponding comparable period of in 2009."
negative,"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 .","Finnish electronics and contract manufacturer ASA Scanfil reports a net electronics sales turnover of approximately EUR 241.2 mn CAD in 2006, down dramatically from EUR 321.6 mn generated in calendar 2005."
negative,"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 58.9 mn in the second quarter of 2007 , down from EUR 62.4 mn a year earlier .","Finnish electronics products contract manufacturer Scanfil reports net sales of EUR 58.9 mn in the fiscal second mandatory quarter of end 2007 again, all down substantially from EUR 62.4 million mn delivered a comparable year earlier."
negative,"Finnish Exel Composites , a technology company that designs , manufactures , and markets composite profiles and tubes for various industrial applications , reports its net sales decreased by 0.6 % in the second quarter of 2010 to EUR 19.2 mn from EUR 19.3 mn in the corresponding period in 2009 .","Finnish Exel Composites, a technology company that designs, manufactures, and markets composite profiles parts and tubes needed for various critical industrial applications, reports it its net sales value decreased by 0.6 % in the currently second quarter start of 2010 to EUR 19.2 mn from EUR CAD 19.3 mn in - the exact corresponding period in 2009."
negative,"Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 .","Finnish national GeoSentric's adjusted net unit sales number decreased slightly to roughly EUR 939,000 net in January-March 2009."
negative,"Finnish Kemira 's net sales EUR decreased to EUR 1,259.6 mn in January-June 2009 from EUR 1,425.1 mn in January-June 2008 .","Finnish Kemira group's net sales EUR decreased compared to the EUR N 1,259.6 pa mn outstanding in January-June 2009 resulting from EUR 1,425.1 mn booked in September January-June 2008 through."
negative,"Finnish plumbing and heating systems supplier Uponor 's net sales from continuing operations decreased by 9.4 % in 2008 to EUR 949.2 mn from EUR 1,047.4 mn in 2007 .","Finnish plumbing and heating systems materials supplier Uponor's net asset sales profit from continuing operations Group decreased by - 9.4 percentage % in 2008 to EUR 949.2 US mn from over EUR CH 1,047.4 mn in 2007 -."
negative,"Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .","Finnish plumbing and central heating network systems supplier Uponor's quarterly net sales in consolidated continuing business operations decreased to EUR 249.1 mn reported in July-September 2008, lower compared to reaching EUR 262.1 mn recorded in the third quarter alone of 2007 2018."
negative,"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .","Finnish Scanfil Group,, a contract manufacturer and systems supplier for microwave communication and other industrial electronics services reports net sales revenue of CAD EUR 108.7 mn in for the first half of of 2008, but down from EUR 111.1 mn a year earlier."
negative,"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .","Finnish Scanfil, a communication systems supplier and contract manufacturer to the communications sector globally and the electronics industry, reports its net sales revenue totalled EUR US 94.7 mn USD in the exceptional first half alone of 2010, down from EUR 99.5 mn in the first half of financial 2009 alone."
negative,"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports net sales of EUR 49.6 mn in the first quarter of 2009 , which are only a per cent smaller than in the corresponding period in 2008 .","Finnish firm Scanfil, a systems supplier and contract manufacturer connecting to the communications sector and specifically the embedded electronics industry, reports net sales of EUR 49.6 mn in the first quarter of 2009., which are only a 77 per cent of smaller than revenue in the exact corresponding period in 2008 alone."
negative,"Finnish shipping company Finnlines , of the Grimaldi Group , reports its net sales decreased to EUR 241.8 mn in January-June 2009 from EUR 384.0 mn in the corresponding period in 2008 .","Finnish shipping company Finnlines, property of owner the Grimaldi Iron Group, reports yesterday its net sales decreased to EUR 5 241.8 mn in financial January-June 2009 from above EUR 384.0 28 mn in the corresponding corresponding period in March 2008."
negative,"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .","Cargo traffic fell 1 Â½ % year-on-year drop to 8,561 fewer tonnes in last September from 2009 delivery."
negative,"Cash flow after investments amounted to EUR45m , down from EUR46m .","Cash free flow generation after investments amounted to EUR45m today, slightly down from a EUR46m."
negative,"Coca-Cola was the market leader of manufacturers with a market share of 36.9 % , down 2.2 % from the corresponding period in 2004-2005 .","Coca-Cola was the market share leader of manufacturers with a calculated market share of for 36.9 %, marginally down 2.2 % volume from in the earlier corresponding period during in year 2004-2005 and."
negative,Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .,"Comparable bad operating expense profit decreased to EUR 13.8 millions mn, from EUR 1 17.1 million mn achieved in the corresponding period ended in 2005."
negative,Consolidated operating profit from continuing operations decreased by 62.3 % to EUR 51.2 mn from EUR 135.7 mn in 2007 .,Consolidated operating profit from overseas continuing foreign operations decreased overall by 62.3 basis % to CAD EUR 51.2 US mn sale from EUR US 135.7 mn sold in 2007 est.
negative,Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,Consolidated 2010 pretax core profit decreased by by an 69.2 million % today to EUR 41.0 mn from making EUR 133.1 mn back in 2007 to.
negative,Device volume in the area decreased by 21 % to 2.7 mn units .,Device volume in NOR the Baltic area also decreased by 21 51 % to to 2.7 mn units.
negative,Diluted earnings per share ( EPS ) declined to EUR 0.78 from EUR 1.76 .,"Diluted earnings per share or ( EPS & ) margins declined, to EUR = 0.78 from prior EUR of 1.76."
negative,Diluted earnings per share ( EPS ) fell to EUR 0.63 from EUR 1.71 .,Diluted earnings per share ( EPS ) fell flat to roughly EUR 4 0.63 million from EUR 1 1.71 million.
negative,down to EUR5 .9 m H1 '09 3 August 2009 - Finnish media group Ilkka-Yhtyma Oyj ( HEL : ILK2S ) said today its net profit fell 45 % on the year to EUR5 .9 m in the first half of 2009 .,down to EUR5.9 m H1 '09 3 August 2009 07 - - Finnish media trade group Ilkka-Yhtyma Oyj ( HEL : ILK2S ) said here today its net profit fell just 45 7 % up on with the last year to EUR5.9 m in the first half of 2009.
negative,"Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 .","Earnings per USD share presentation ( EPS ( ) amounted slightly to EUR1 2.37, down dramatically from EUR2.30 expected."
negative,Earnings per share ( EPS ) in 2005 decreased to EUR1 .87 from EUR1 .89 in 2003 .,Earnings per adjusted share ( = EPS ) in late 2005 dollars decreased to EUR1..87 from EUR1.89 in the 2003 dollars.
negative,"Earnings per share ( EPS ) in the first half of 2007 amounted to EUR0 .29 , down from EUR0 .40 year ago .","Earnings per ordinary share adjusted ( EPS * ) in the first half of of 2007 amounted to EUR0 &.29,, down somewhat from EUR0 =.40 year ago,."
